# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C45_2.txt" "align/C45_2.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C45_2.bam
SCO6733	NC_003888.3	7487571	7488326	-	756	353
SCO6734	NC_003888.3	7488549	7490018	+	1470	136
SCO6735	NC_003888.3	7490061	7490546	+	486	110
SCO6736	NC_003888.3	7490559	7492079	-	1521	285
SCO6737	NC_003888.3	7492215	7492493	+	279	16
SCO6738	NC_003888.3	7492490	7493788	+	1299	410
SCO6739	NC_003888.3	7493869	7495605	+	1737	2731
SCO6740	NC_003888.3	7495638	7496600	-	963	516
SCO6741	NC_003888.3	7496667	7497704	+	1038	150
SCO6742	NC_003888.3	7497718	7499361	+	1644	800
SCO6743	NC_003888.3	7499508	7501850	-	2343	4325
SCO6744	NC_003888.3	7501897	7502100	+	204	738
SCO6745	NC_003888.3	7502204	7503082	-	879	97
SCO6746	NC_003888.3	7503189	7504166	+	978	87
SCO6747	NC_003888.3	7504216	7504851	+	636	89
SCO6748	NC_003888.3	7504838	7505611	-	774	188
SCO6749	NC_003888.3	7505756	7506241	+	486	819
SCO6750	NC_003888.3	7506308	7506901	-	594	1714
SCO6751	NC_003888.3	7507178	7508116	-	939	402
SCO6752	NC_003888.3	7508594	7510411	+	1818	1739
SCO6753	NC_003888.3	7510408	7511160	+	753	1655
SCO6754	NC_003888.3	7511187	7512209	+	1023	1607
SCO6755	NC_003888.3	7512283	7512966	+	684	765
SCO6756	NC_003888.3	7512975	7513847	+	873	817
SCO6757	NC_003888.3	7513947	7514876	+	930	1142
SCO6758	NC_003888.3	7514896	7515657	+	762	769
SCO6759	NC_003888.3	7516017	7516928	+	912	1456
SCO6760	NC_003888.3	7516937	7517875	+	939	1726
SCO6761	NC_003888.3	7517875	7518033	+	159	161
SCO6762	NC_003888.3	7518030	7519466	+	1437	3801
SCO6763	NC_003888.3	7519463	7520599	+	1137	2793
SCO6764	NC_003888.3	7520716	7522758	+	2043	4416
SCO6765	NC_003888.3	7522758	7523399	+	642	872
SCO6766	NC_003888.3	7523406	7524428	+	1023	1833
SCO6767	NC_003888.3	7524433	7525587	+	1155	2022
SCO6768	NC_003888.3	7525613	7527583	+	1971	1796
SCO6769	NC_003888.3	7527584	7528969	+	1386	1368
SCO6770	NC_003888.3	7529043	7529657	+	615	601
SCO6771	NC_003888.3	7529654	7529773	+	120	86
SCO6772	NC_003888.3	7529795	7530658	-	864	844
SCO6773	NC_003888.3	7531179	7532117	+	939	553
SCO6774	NC_003888.3	7532361	7533146	+	786	418
SCO6775	NC_003888.3	7533249	7533869	-	621	261
SCO6776	NC_003888.3	7534102	7535214	+	1113	542
SCO6777	NC_003888.3	7535353	7536285	-	933	351
SCO6778	NC_003888.3	7536362	7537048	-	687	353
SCO6779	NC_003888.3	7537178	7537378	-	201	0
SCO6780	NC_003888.3	7537508	7538713	+	1206	34
SCO6781	NC_003888.3	7538739	7539953	-	1215	161
SCO6782	NC_003888.3	7540064	7541155	-	1092	60
SCO6783	NC_003888.3	7541152	7541619	-	468	48
SCO6784	NC_003888.3	7541642	7542313	-	672	118
SCO6785	NC_003888.3	7542559	7543722	+	1164	12
SCO6786	NC_003888.3	7543722	7544747	+	1026	3
SCO6787	NC_003888.3	7544744	7545892	+	1149	13
SCO6788	NC_003888.3	7545965	7547179	+	1215	17
SCO6789	NC_003888.3	7547223	7549424	+	2202	62
SCO6790	NC_003888.3	7549461	7551299	+	1839	50
SCO6791	NC_003888.3	7551380	7552519	-	1140	29
SCO6792	NC_003888.3	7552594	7553190	+	597	110
SCO6793	NC_003888.3	7553214	7554719	-	1506	19
SCO6794	NC_003888.3	7555369	7557321	+	1953	4178
SCO6795	NC_003888.3	7557438	7557872	+	435	672
SCO6796	NC_003888.3	7557869	7558249	+	381	749
SCO6797	NC_003888.3	7558302	7558856	+	555	968
SCO6798	NC_003888.3	7558853	7559428	+	576	836
SCO6799	NC_003888.3	7559630	7560658	+	1029	85
SCO6800	NC_003888.3	7560698	7561891	+	1194	102
SCO6801	NC_003888.3	7561923	7562825	+	903	115
SCO6802	NC_003888.3	7562872	7563450	+	579	72
SCO6803	NC_003888.3	7563447	7563992	+	546	46
SCO6804	NC_003888.3	7563999	7564382	+	384	59
SCO6805	NC_003888.3	7564533	7565837	+	1305	416
SCOt63	NC_003888.3	7565958	7566031	+	74	10
SCO6806	NC_003888.3	7566130	7567347	-	1218	90
SCO6807	NC_003888.3	7568251	7570044	-	1794	147
SCO6808	NC_003888.3	7570606	7570968	-	363	286
SCO6809	NC_003888.3	7571107	7572336	-	1230	170
SCO6810	NC_003888.3	7572343	7572801	-	459	236
SCO6811	NC_003888.3	7572869	7574263	-	1395	634
SCO6812	NC_003888.3	7574420	7574779	+	360	299
SCO6813	NC_003888.3	7574897	7575238	+	342	176
SCO6814	NC_003888.3	7575359	7576030	-	672	113
SCO6815	NC_003888.3	7576036	7577847	-	1812	246
SCO6816	NC_003888.3	7577851	7578723	-	873	65
SCO6817	NC_003888.3	7579044	7579403	-	360	11
SCO6818	NC_003888.3	7579400	7580935	-	1536	64
SCO6819	NC_003888.3	7580932	7582254	-	1323	65
SCO6820	NC_003888.3	7582309	7584639	-	2331	72
SCO6821	NC_003888.3	7584942	7585664	-	723	81
SCO6822	NC_003888.3	7586410	7587975	+	1566	45
SCO6823	NC_003888.3	7587993	7588445	+	453	635
SCO6824	NC_003888.3	7588532	7589635	-	1104	45
SCO6825	NC_003888.3	7589632	7590327	-	696	11
SCO6826	NC_003888.3	7590412	7591452	-	1041	39
SCO6827	NC_003888.3	7591479	7598555	-	7077	311
SCO6828	NC_003888.3	7599249	7600730	+	1482	1345
SCO6829	NC_003888.3	7600790	7601569	-	780	300
SCO6830	NC_003888.3	7601654	7602007	+	354	215
SCO6831	NC_003888.3	7602498	7602773	+	276	97
SCO6832	NC_003888.3	7602829	7604424	+	1596	329
SCO6833	NC_003888.3	7604468	7604947	+	480	69
SCO6834	NC_003888.3	7605261	7606241	-	981	178
SCO6835	NC_003888.3	7606238	7606651	-	414	102
SCO6836	NC_003888.3	7606744	7607052	+	309	51
SCO6837	NC_003888.3	7607049	7608155	+	1107	133
SCO6838	NC_003888.3	7608214	7609278	+	1065	100
SCO6839	NC_003888.3	7609452	7610765	-	1314	47
SCO6840	NC_003888.3	7610762	7612807	-	2046	41
SCO6841	NC_003888.3	7613335	7614387	+	1053	91
SCO6842	NC_003888.3	7614564	7615928	-	1365	18
SCO6843	NC_003888.3	7615994	7617112	-	1119	4
SCO6844	NC_003888.3	7617112	7618383	-	1272	4
SCO6845	NC_003888.3	7618380	7619000	-	621	6
SCO6846	NC_003888.3	7619557	7619880	-	324	7
SCO6847	NC_003888.3	7620290	7620910	-	621	2
SCO6848	NC_003888.3	7621003	7621461	-	459	1
SCO6849	NC_003888.3	7621458	7623185	-	1728	14
SCO6850	NC_003888.3	7623285	7624064	-	780	7
SCO6851	NC_003888.3	7624067	7624633	-	567	8
SCO6852	NC_003888.3	7624664	7625485	-	822	19
SCO6853	NC_003888.3	7625557	7625841	+	285	3
SCO6854	NC_003888.3	7625857	7626660	-	804	26
SCO6855	NC_003888.3	7626657	7627040	-	384	2
SCO6856	NC_003888.3	7627477	7628124	-	648	2
SCO6857	NC_003888.3	7628121	7628879	-	759	9
SCO6858	NC_003888.3	7628905	7629609	-	705	11
SCO6859	NC_003888.3	7629623	7630453	-	831	8
SCO6860	NC_003888.3	7630450	7630887	-	438	3
SCO6861	NC_003888.3	7631006	7632703	-	1698	191
SCO6862	NC_003888.3	7632712	7633056	-	345	63
SCO6863	NC_003888.3	7633190	7633819	-	630	1
SCO6864	NC_003888.3	7633888	7635678	-	1791	71
SCO6865	NC_003888.3	7635675	7636883	-	1209	12
SCO6866	NC_003888.3	7637267	7638457	-	1191	9
SCO6867	NC_003888.3	7638454	7638912	-	459	3
SCO6868	NC_003888.3	7638950	7640056	-	1107	20
SCO6869	NC_003888.3	7640049	7640792	-	744	9
SCO6870	NC_003888.3	7640844	7641461	-	618	8
SCO6871	NC_003888.3	7641501	7642568	-	1068	3
SCO6872	NC_003888.3	7642591	7643502	-	912	0
SCO6873	NC_003888.3	7643492	7643734	-	243	0
SCO6874	NC_003888.3	7643807	7644442	-	636	5
SCO6875	NC_003888.3	7644396	7644821	-	426	2
SCO6876	NC_003888.3	7644900	7645406	-	507	12
SCO6877	NC_003888.3	7645403	7646185	-	783	5
SCO6878	NC_003888.3	7646264	7647787	-	1524	13
SCO6879	NC_003888.3	7647816	7648277	-	462	2
SCO6880	NC_003888.3	7648378	7649820	-	1443	5
SCO6881	NC_003888.3	7649943	7651331	-	1389	48
SCO6882	NC_003888.3	7651368	7652060	-	693	1
SCO6883	NC_003888.3	7652060	7652374	-	315	2
SCO6884	NC_003888.3	7652497	7653630	-	1134	15
SCO6885	NC_003888.3	7654146	7654901	+	756	4
SCO6886	NC_003888.3	7655068	7655703	+	636	3
SCO6887	NC_003888.3	7655700	7656185	+	486	4
SCO6888	NC_003888.3	7656204	7656902	+	699	9
SCO6889	NC_003888.3	7656920	7657660	+	741	26
SCO6890	NC_003888.3	7657809	7658258	+	450	1
SCO6891	NC_003888.3	7658251	7658733	+	483	5
SCO6892	NC_003888.3	7658730	7659212	+	483	23
SCO6893	NC_003888.3	7659287	7659598	+	312	14
SCO6894	NC_003888.3	7659639	7660481	+	843	7
SCO6895	NC_003888.3	7660478	7660993	+	516	5
SCO6896	NC_003888.3	7660990	7662225	+	1236	39
SCO6897	NC_003888.3	7662258	7662569	+	312	0
SCO6898	NC_003888.3	7662638	7663855	+	1218	1
SCO6899	NC_003888.3	7663852	7665003	+	1152	73
SCO6900	NC_003888.3	7665000	7665629	+	630	0
SCO6901	NC_003888.3	7665653	7666519	+	867	5
SCO6902	NC_003888.3	7666548	7667036	+	489	4
SCO6903	NC_003888.3	7667084	7667884	+	801	9
SCO6904	NC_003888.3	7667918	7668928	+	1011	12
SCO6905	NC_003888.3	7669027	7669404	+	378	69
SCO6906	NC_003888.3	7669618	7671207	-	1590	844
SCO6907	NC_003888.3	7671335	7672108	+	774	20
SCO6908	NC_003888.3	7672687	7673991	-	1305	231
SCO6909	NC_003888.3	7674795	7675178	+	384	75
SCO6910	NC_003888.3	7675634	7676473	-	840	43
SCO6913	NC_003888.3	7677996	7678349	+	354	48
SCO6914	NC_003888.3	7678455	7678745	+	291	17
SCO6915	NC_003888.3	7678761	7679582	+	822	37
SCO6916	NC_003888.3	7679755	7680447	-	693	32
SCO6917	NC_003888.3	7680528	7681016	-	489	149
SCO6918	NC_003888.3	7681180	7682922	-	1743	56
SCO6919	NC_003888.3	7682938	7683453	-	516	20
SCO6920	NC_003888.3	7683546	7683878	-	333	2
SCO6921	NC_003888.3	7684057	7685787	-	1731	10
SCO6922	NC_003888.3	7685784	7686425	-	642	8
SCO6923	NC_003888.3	7686586	7687302	-	717	15
SCO6924	NC_003888.3	7687305	7688201	-	897	21
SCO6925	NC_003888.3	7688836	7689048	-	213	10
SCO6926	NC_003888.3	7689630	7690454	+	825	78
SCO6927	NC_003888.3	7691781	7692905	-	1125	195
SCO6928	NC_003888.3	7692907	7694997	-	2091	338
SCO6929	NC_003888.3	7695016	7696275	-	1260	11
SCO6930	NC_003888.3	7696262	7699360	-	3099	60
SCO6931	NC_003888.3	7699447	7699626	-	180	6
SCO6932	NC_003888.3	7699664	7699795	-	132	16
SCO6933	NC_003888.3	7699873	7700322	+	450	4
SCO6934	NC_003888.3	7700261	7700728	-	468	2
SCO6935	NC_003888.3	7700803	7701378	-	576	8
SCO6936	NC_003888.3	7701375	7702028	-	654	9
SCO6937	NC_003888.3	7702025	7702585	-	561	6
SCO6938	NC_003888.3	7702634	7703887	-	1254	18
SCO6939	NC_003888.3	7703970	7704611	-	642	6
SCO6940	NC_003888.3	7704611	7705189	-	579	11
SCO6941	NC_003888.3	7705245	7705652	-	408	16
SCO6942	NC_003888.3	7705649	7706164	-	516	11
SCO6943	NC_003888.3	7706226	7707743	-	1518	18
SCO6944	NC_003888.3	7707771	7709672	-	1902	15
SCO6945	NC_003888.3	7709876	7710085	-	210	1
SCO6946	NC_003888.3	7710167	7710406	+	240	0
SCO6947	NC_003888.3	7710446	7711951	+	1506	337
SCO6948	NC_003888.3	7711970	7712521	+	552	145
SCO6949	NC_003888.3	7712805	7713266	-	462	44
SCO6950	NC_003888.3	7713425	7714828	+	1404	334
SCO6951	NC_003888.3	7714825	7715706	+	882	354
SCO6952	NC_003888.3	7715801	7716844	-	1044	361
SCO6953	NC_003888.3	7717864	7719441	-	1578	432
SCO6954	NC_003888.3	7719817	7722720	+	2904	608
SCO6955	NC_003888.3	7722717	7723481	+	765	124
SCO6956	NC_003888.3	7723478	7725217	+	1740	273
SCO6957	NC_003888.3	7725214	7725813	+	600	87
SCO6958	NC_003888.3	7725810	7726127	+	318	83
SCO6959	NC_003888.3	7726124	7726489	+	366	344
SCO6960	NC_003888.3	7726503	7727039	-	537	838
SCO6961	NC_003888.3	7727111	7728259	-	1149	772
SCO6962	NC_003888.3	7728261	7729661	-	1401	2786
SCO6963	NC_003888.3	7729774	7730619	-	846	2770
SCO6964	NC_003888.3	7730937	7731587	-	651	335
SCO6965	NC_003888.3	7731590	7731922	-	333	308
SCO6966	NC_003888.3	7732266	7733075	-	810	156
SCO6967	NC_003888.3	7733254	7734441	+	1188	77
SCO6968	NC_003888.3	7734509	7736044	+	1536	120
SCO6969	NC_003888.3	7736107	7736880	+	774	333
SCO6970	NC_003888.3	7736807	7738951	-	2145	2541
SCO6971	NC_003888.3	7739022	7739795	-	774	261
SCO6972	NC_003888.3	7739853	7740392	-	540	91
SCOt64	NC_003888.3	7740493	7740566	+	74	0
SCO6973	NC_003888.3	7740635	7741057	-	423	256
SCO6974	NC_003888.3	7741171	7741956	-	786	55
SCO6975	NC_003888.3	7742010	7743884	-	1875	189
SCO6976	NC_003888.3	7743881	7744777	-	897	98
SCO6977	NC_003888.3	7744831	7745727	-	897	87
SCO6978	NC_003888.3	7745741	7746703	-	963	104
SCO6979	NC_003888.3	7746957	7747979	+	1023	337
SCO6980	NC_003888.3	7747976	7749055	+	1080	130
SCO6981	NC_003888.3	7749062	7750054	+	993	119
SCO6982	NC_003888.3	7750057	7750959	+	903	266
SCO6983	NC_003888.3	7751075	7751488	+	414	939
SCO6984	NC_003888.3	7751527	7752603	-	1077	881
SCO6985	NC_003888.3	7752600	7753763	-	1164	92
SCO6986	NC_003888.3	7753893	7754939	+	1047	74
SCO6987	NC_003888.3	7755003	7755470	+	468	52
SCO6988	NC_003888.3	7755621	7756784	-	1164	155
SCO6989	NC_003888.3	7756901	7757431	-	531	38
SCO6990	NC_003888.3	7757496	7758473	-	978	51
SCO6991	NC_003888.3	7758904	7759110	+	207	13
SCOt65	NC_003888.3	7759229	7759302	+	74	4
SCO6992	NC_003888.3	7759825	7760904	-	1080	278
SCO6993	NC_003888.3	7760983	7762803	+	1821	120
SCO6994	NC_003888.3	7762852	7766112	-	3261	545
SCO6995	NC_003888.3	7766257	7767690	+	1434	157
SCO6996	NC_003888.3	7767762	7768337	+	576	153
SCO6997	NC_003888.3	7768334	7768825	+	492	457
SCO6998	NC_003888.3	7768860	7770083	-	1224	3113
SCO6999	NC_003888.3	7770163	7770960	-	798	54
SCO7000	NC_003888.3	7771060	7773279	-	2220	4696
SCO7001	NC_003888.3	7773382	7774443	-	1062	154
SCO7002	NC_003888.3	7774616	7776130	-	1515	420
SCO7003	NC_003888.3	7776162	7777172	-	1011	469
SCO7004	NC_003888.3	7777445	7778884	+	1440	314
SCO7005	NC_003888.3	7778881	7780284	+	1404	95
SCO7006	NC_003888.3	7780281	7781531	+	1251	82
SCO7007	NC_003888.3	7781548	7782447	-	900	77
SCO7008	NC_003888.3	7782661	7784535	+	1875	217
SCO7009	NC_003888.3	7784586	7786367	-	1782	1330
SCO7010	NC_003888.3	7786480	7788084	-	1605	22
SCO7011	NC_003888.3	7788229	7789104	-	876	16
SCO7012	NC_003888.3	7789123	7790082	-	960	26
SCO7013	NC_003888.3	7790150	7791565	-	1416	81
SCO7014	NC_003888.3	7791717	7792730	-	1014	53
SCO7015	NC_003888.3	7792823	7797124	-	4302	136
SCO7016	NC_003888.3	7797371	7798381	-	1011	75
SCO7017	NC_003888.3	7798420	7799325	-	906	44
SCO7018	NC_003888.3	7800083	7801600	+	1518	148
SCO7019	NC_003888.3	7801756	7804737	-	2982	52
SCO7020	NC_003888.3	7805118	7806638	+	1521	13
SCO7021	NC_003888.3	7807021	7808124	+	1104	315
SCO7022	NC_003888.3	7808129	7809061	+	933	171
SCO7023	NC_003888.3	7809224	7810459	+	1236	195
SCO7024	NC_003888.3	7810502	7811068	+	567	99
SCO7025	NC_003888.3	7811193	7812095	-	903	183
SCO7026	NC_003888.3	7812182	7812625	+	444	17
SCO7027	NC_003888.3	7812783	7813802	-	1020	218
SCO7028	NC_003888.3	7813971	7815275	+	1305	1799
SCO7029	NC_003888.3	7815286	7816242	+	957	593
SCO7030	NC_003888.3	7816239	7817057	+	819	331
SCO7031	NC_003888.3	7817054	7819447	+	2394	1206
SCO7032	NC_003888.3	7819501	7820142	-	642	111
SCO7033	NC_003888.3	7820139	7821806	-	1668	171
SCO7034	NC_003888.3	7821937	7823205	+	1269	190
SCO7035	NC_003888.3	7823274	7824713	+	1440	140
SCO7036	NC_003888.3	7824771	7826216	+	1446	3909
SCO7037	NC_003888.3	7826610	7830005	+	3396	81
SCO7038	NC_003888.3	7830042	7832324	-	2283	264
SCO7039	NC_003888.3	7832321	7832713	-	393	54
SCO7040	NC_003888.3	7832790	7834235	-	1446	390
SCO7041	NC_003888.3	7834447	7834857	+	411	624
SCO7042	NC_003888.3	7834891	7835298	-	408	298
SCO7043	NC_003888.3	7835383	7835715	+	333	79
SCO7044	NC_003888.3	7835928	7836392	+	465	227
SCO7045	NC_003888.3	7836389	7836733	+	345	49
SCO7046	NC_003888.3	7836730	7837104	+	375	44
SCO7047	NC_003888.3	7837144	7837980	+	837	344
SCO7048	NC_003888.3	7838003	7839046	-	1044	332
SCO7049	NC_003888.3	7839207	7840130	+	924	489
SCO7050	NC_003888.3	7840162	7841403	-	1242	1388
SCO7051	NC_003888.3	7841463	7842710	-	1248	76
SCO7052	NC_003888.3	7842905	7843300	-	396	10
SCO7053	NC_003888.3	7843684	7844103	-	420	27
SCO7054	NC_003888.3	7844184	7844771	+	588	89
SCO7055	NC_003888.3	7844776	7845501	+	726	72
SCO7056	NC_003888.3	7845511	7846272	-	762	188
SCO7057	NC_003888.3	7846397	7847365	-	969	517
SCO7058	NC_003888.3	7847483	7848067	-	585	127
SCO7059	NC_003888.3	7848220	7848921	-	702	153
SCO7060	NC_003888.3	7848995	7849600	-	606	216
SCO7061	NC_003888.3	7849651	7850187	-	537	44
SCO7062	NC_003888.3	7850449	7851291	+	843	102
SCO7063	NC_003888.3	7851281	7853389	-	2109	495
SCO7064	NC_003888.3	7853666	7854562	+	897	22
SCO7065	NC_003888.3	7854655	7855026	+	372	1274
SCO7066	NC_003888.3	7855137	7857152	+	2016	465
SCO7067	NC_003888.3	7857217	7857768	+	552	491
SCO7068	NC_003888.3	7857789	7858376	-	588	1775
SCO7069	NC_003888.3	7858527	7859510	-	984	38
SCO7070	NC_003888.3	7859605	7860771	+	1167	1156
SCO7071	NC_003888.3	7860829	7861221	-	393	1393
SCO7072	NC_003888.3	7861232	7861831	-	600	1696
SCO7073	NC_003888.3	7861881	7862873	-	993	2517
SCO7074	NC_003888.3	7863191	7863367	+	177	4
SCO7075	NC_003888.3	7863791	7864483	+	693	132
SCO7076	NC_003888.3	7864480	7865931	+	1452	217
SCO7077	NC_003888.3	7866148	7868298	-	2151	185
SCO7078	NC_003888.3	7868683	7869120	-	438	14
SCO7080	NC_003888.3	7869683	7870519	-	837	476
SCO7081	NC_003888.3	7870734	7871921	-	1188	483
SCO7082	NC_003888.3	7872043	7872507	-	465	13
SCO7083	NC_003888.3	7872697	7872801	-	105	2
SCO7084	NC_003888.3	7872834	7872977	+	144	9
SCO7085	NC_003888.3	7873167	7873427	+	261	21
SCO7086	NC_003888.3	7873600	7873947	-	348	40
SCO7087	NC_003888.3	7873970	7874908	-	939	86
SCO7088	NC_003888.3	7875374	7876051	-	678	36
SCO7089	NC_003888.3	7876048	7877241	-	1194	104
SCO7090	NC_003888.3	7877335	7879581	-	2247	41
SCO7091	NC_003888.3	7879864	7880010	-	147	9
SCO7092	NC_003888.3	7880228	7881130	+	903	39
SCO7093	NC_003888.3	7881841	7884639	+	2799	741
SCO7094	NC_003888.3	7884751	7885962	-	1212	12
SCO7095	NC_003888.3	7886126	7887082	-	957	54
SCO7096	NC_003888.3	7887321	7887665	+	345	16
SCO7097	NC_003888.3	7887694	7888284	-	591	22
SCO7098	NC_003888.3	7888577	7889113	-	537	472
SCO7099	NC_003888.3	7889266	7890168	-	903	11
SCO7100	NC_003888.3	7890426	7891208	+	783	135
SCO7101	NC_003888.3	7891305	7892660	+	1356	298
SCO7102	NC_003888.3	7892704	7893258	-	555	609
SCO7103	NC_003888.3	7893453	7893752	-	300	8
SCO7104	NC_003888.3	7894195	7895073	+	879	649
SCO7105	NC_003888.3	7895116	7896021	-	906	63
SCO7106	NC_003888.3	7896424	7896690	+	267	33
SCO7107	NC_003888.3	7896813	7897409	-	597	30
SCO7108	NC_003888.3	7897518	7898264	-	747	67
SCO7109	NC_003888.3	7898419	7900149	-	1731	55
SCO7110	NC_003888.3	7900323	7900712	+	390	16
SCO7111	NC_003888.3	7900740	7901153	-	414	74
SCO7112	NC_003888.3	7901360	7902256	-	897	458
SCO7113	NC_003888.3	7902488	7903123	+	636	7
SCO7114	NC_003888.3	7903130	7904521	-	1392	4
SCO7115	NC_003888.3	7904521	7905621	-	1101	17
SCO7116	NC_003888.3	7905713	7906456	-	744	5
SCO7117	NC_003888.3	7906453	7907715	-	1263	6
SCO7118	NC_003888.3	7907864	7908628	-	765	0
SCO7119	NC_003888.3	7908808	7909746	+	939	15
SCO7120	NC_003888.3	7910084	7911703	+	1620	37
SCO7121	NC_003888.3	7911841	7912686	+	846	6
SCO7122	NC_003888.3	7912792	7913283	+	492	0
SCO7123	NC_003888.3	7913374	7914627	-	1254	7
SCO7124	NC_003888.3	7914737	7917424	-	2688	20
SCO7125	NC_003888.3	7917541	7918281	-	741	10
SCO7126	NC_003888.3	7918561	7919013	+	453	56
SCO7127	NC_003888.3	7919133	7919627	-	495	136
SCO7128	NC_003888.3	7919673	7921208	-	1536	16
SCO7129	NC_003888.3	7921324	7921794	-	471	17
SCO7130	NC_003888.3	7922097	7922885	+	789	242
SCO7131	NC_003888.3	7922986	7923936	+	951	301
SCO7132	NC_003888.3	7923955	7924674	+	720	161
SCO7133	NC_003888.3	7924780	7925121	+	342	32
SCO7134	NC_003888.3	7925356	7928127	+	2772	857
SCO7135	NC_003888.3	7928148	7928555	-	408	32
SCO7136	NC_003888.3	7928742	7929485	+	744	43
SCO7137	NC_003888.3	7929510	7932284	-	2775	833
SCO7138	NC_003888.3	7932458	7932790	+	333	6
SCO7139	NC_003888.3	7932929	7934395	+	1467	33
SCO7140	NC_003888.3	7934492	7935322	+	831	67
SCO7141	NC_003888.3	7935350	7935958	-	609	11
SCO7142	NC_003888.3	7936071	7936472	+	402	111
SCO7143	NC_003888.3	7936673	7939486	+	2814	474
SCO7144	NC_003888.3	7939618	7940355	+	738	33
SCO7145	NC_003888.3	7940566	7941048	+	483	12
SCO7146	NC_003888.3	7941058	7941408	+	351	86
SCO7147	NC_003888.3	7941649	7942416	+	768	119
SCO7148	NC_003888.3	7942508	7942861	+	354	34
SCO7149	NC_003888.3	7942893	7943348	+	456	14
SCO7150	NC_003888.3	7943578	7944414	-	837	86
SCO7151	NC_003888.3	7944613	7945416	+	804	10
SCO7152	NC_003888.3	7945453	7946277	+	825	19
SCO7153	NC_003888.3	7946421	7947839	+	1419	523
SCO7154	NC_003888.3	7947903	7948901	-	999	597
SCO7155	NC_003888.3	7949234	7950301	+	1068	15
SCO7156	NC_003888.3	7950408	7950953	-	546	1
SCO7157	NC_003888.3	7950950	7951531	-	582	2
SCO7158	NC_003888.3	7951544	7953982	+	2439	14
SCO7159	NC_003888.3	7954049	7955986	+	1938	243
SCO7160	NC_003888.3	7956000	7956833	-	834	56
SCO7161	NC_003888.3	7956843	7957625	-	783	52
SCO7162	NC_003888.3	7957724	7958647	-	924	21
SCO7163	NC_003888.3	7958644	7959456	-	813	24
SCO7164	NC_003888.3	7959459	7961477	-	2019	56
SCO7165	NC_003888.3	7961479	7962390	-	912	29
SCO7166	NC_003888.3	7962441	7963373	-	933	44
SCO7167	NC_003888.3	7963370	7964647	-	1278	133
SCO7168	NC_003888.3	7964783	7965457	+	675	1019
SCO7169	NC_003888.3	7965442	7965876	-	435	117
SCO7170	NC_003888.3	7966015	7968375	+	2361	192
SCO7171	NC_003888.3	7968419	7968850	-	432	218
SCO7172	NC_003888.3	7969170	7969406	+	237	20
SCO7173	NC_003888.3	7969712	7972438	+	2727	1105
SCO7174	NC_003888.3	7972368	7972637	-	270	295
SCO7175	NC_003888.3	7972971	7973441	+	471	36
SCO7176	NC_003888.3	7973481	7977242	-	3762	93
SCO7177	NC_003888.3	7977478	7978122	+	645	6
SCO7178	NC_003888.3	7978110	7978478	+	369	1
SCO7179	NC_003888.3	7978957	7980885	-	1929	124
SCO7180	NC_003888.3	7981070	7981423	-	354	2
SCO7181	NC_003888.3	7981617	7982402	+	786	2
SCO7182	NC_003888.3	7982399	7983112	+	714	2
SCO7183	NC_003888.3	7983160	7984032	+	873	2
SCO7184	NC_003888.3	7984035	7985084	+	1050	5
SCO7185	NC_003888.3	7985081	7986271	+	1191	59
SCO7186	NC_003888.3	7986335	7986640	+	306	45
SCO7187	NC_003888.3	7986672	7988690	-	2019	912
SCO7188	NC_003888.3	7988871	7992590	-	3720	113
SCO7189	NC_003888.3	7992891	7993154	-	264	35
SCO7190	NC_003888.3	7993470	7994357	+	888	205
SCO7191	NC_003888.3	7994561	7995370	-	810	1857
SCO7192	NC_003888.3	7995629	7996294	+	666	102
SCO7193	NC_003888.3	7996511	7997461	+	951	164
SCO7194	NC_003888.3	7997836	7998651	+	816	165
SCO7195	NC_003888.3	7999105	7999371	-	267	56
SCO7196	NC_003888.3	7999751	8000617	-	867	63
SCO7197	NC_003888.3	8000799	8002337	-	1539	349
SCO7198	NC_003888.3	8002667	8003086	-	420	5
SCO7199	NC_003888.3	8003169	8003564	-	396	15
SCO7200	NC_003888.3	8003571	8004116	-	546	25
SCO7201	NC_003888.3	8004272	8004748	+	477	179
SCO7202	NC_003888.3	8004831	8005571	+	741	52
SCO7203	NC_003888.3	8005671	8006447	+	777	119
SCO7204	NC_003888.3	8007146	8007340	-	195	324
SCO7205	NC_003888.3	8007497	8008357	+	861	307
SCO7206	NC_003888.3	8008499	8009599	+	1101	360
SCO7207	NC_003888.3	8009646	8010506	+	861	146
SCO7208	NC_003888.3	8010429	8010662	-	234	19
SCO7209	NC_003888.3	8010715	8010855	-	141	9
SCO7210	NC_003888.3	8010973	8011434	+	462	107
SCO7211	NC_003888.3	8011635	8013374	-	1740	59
SCO7212	NC_003888.3	8013393	8016281	-	2889	60
SCO7213	NC_003888.3	8017040	8017786	+	747	129
SCO7214	NC_003888.3	8017954	8019021	-	1068	1499
SCO7215	NC_003888.3	8019248	8019808	-	561	82
SCO7216	NC_003888.3	8020184	8021290	+	1107	249
SCO7217	NC_003888.3	8021287	8022063	+	777	75
