# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C24_2.txt" "align/C24_2.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C24_2.bam
SCO6265	NC_003888.3	6890528	6891175	-	648	244
SCO6266	NC_003888.3	6891293	6892237	+	945	185
SCO6267	NC_003888.3	6892353	6893207	+	855	96
SCO6268	NC_003888.3	6893258	6894022	-	765	66
SCO6269	NC_003888.3	6894148	6895200	-	1053	475
SCO6270	NC_003888.3	6895193	6897085	-	1893	1542
SCO6271	NC_003888.3	6897089	6898861	-	1773	1460
SCO6272	NC_003888.3	6899170	6900822	+	1653	22
SCO6273	NC_003888.3	6900898	6907356	-	6459	134
SCO6274	NC_003888.3	6907413	6918143	-	10731	181
SCO6275	NC_003888.3	6918286	6931959	-	13674	92
SCO6276	NC_003888.3	6932285	6933607	+	1323	13
SCO6277	NC_003888.3	6933604	6934464	+	861	71
SCO6278	NC_003888.3	6934507	6936138	+	1632	25
SCO6279	NC_003888.3	6936149	6937705	+	1557	17
SCO6280	NC_003888.3	6938012	6939643	+	1632	87
SCO6281	NC_003888.3	6939907	6941544	+	1638	11
SCO6282	NC_003888.3	6941746	6942543	-	798	125
SCO6283	NC_003888.3	6942661	6943506	+	846	327
SCO6284	NC_003888.3	6943673	6945265	+	1593	504
SCO6285	NC_003888.3	6945280	6945543	+	264	74
SCO6286	NC_003888.3	6945705	6946379	-	675	99
SCO6287	NC_003888.3	6946617	6947423	+	807	53
SCO6288	NC_003888.3	6947584	6948414	+	831	93
SCO6289	NC_003888.3	6948589	6949758	+	1170	76
SCO6290	NC_003888.3	6949755	6950009	+	255	9
SCO6291	NC_003888.3	6950002	6951537	+	1536	94
SCO6292	NC_003888.3	6951534	6952430	+	897	161
SCO6293	NC_003888.3	6952433	6953434	+	1002	169
SCO6294	NC_003888.3	6953679	6954470	-	792	371
SCO6295	NC_003888.3	6954616	6956604	+	1989	908
SCO6296	NC_003888.3	6956543	6957022	-	480	85
SCO6297	NC_003888.3	6957019	6957975	-	957	86
SCO6298	NC_003888.3	6957972	6958898	-	927	70
SCO6299	NC_003888.3	6958987	6959844	-	858	170
SCO6300	NC_003888.3	6959963	6961810	-	1848	92
SCO6301	NC_003888.3	6961931	6962080	-	150	2
SCO6302	NC_003888.3	6962111	6962281	+	171	19
SCO6303	NC_003888.3	6962349	6963320	-	972	96
SCO6304	NC_003888.3	6963368	6964300	-	933	107
SCO6305	NC_003888.3	6964306	6965349	-	1044	97
SCO6306	NC_003888.3	6965355	6966485	-	1131	154
SCO6307	NC_003888.3	6966512	6967474	-	963	153
SCO6308	NC_003888.3	6967471	6968472	-	1002	193
SCO6309	NC_003888.3	6968600	6969571	+	972	149
SCO6310	NC_003888.3	6970033	6971376	+	1344	1987
SCO6311	NC_003888.3	6971557	6971979	+	423	161
SCO6312	NC_003888.3	6972028	6972675	-	648	1525
SCO6313	NC_003888.3	6972975	6974066	-	1092	37
SCO6316	NC_003888.3	6975046	6975153	-	108	11
SCO6317	NC_003888.3	6975194	6975283	+	90	15
SCO6318	NC_003888.3	6975868	6976440	-	573	262
SCO6319	NC_003888.3	6976852	6977634	+	783	130
SCO6320	NC_003888.3	6977697	6979466	-	1770	64
SCO6321	NC_003888.3	6980436	6981524	+	1089	48
SCO6323	NC_003888.3	6983231	6983887	-	657	780
SCO6324	NC_003888.3	6984273	6984983	+	711	255
SCO6325	NC_003888.3	6985856	6986764	-	909	16
SCO6326	NC_003888.3	6986787	6987242	-	456	21
SCO6327	NC_003888.3	6987274	6987738	-	465	11
SCO6328	NC_003888.3	6987864	6988172	-	309	10
SCO6329	NC_003888.3	6988370	6988459	+	90	5
SCO6330	NC_003888.3	6988456	6989079	+	624	20
SCO6331	NC_003888.3	6989076	6990485	+	1410	27
SCO6332	NC_003888.3	6990537	6990734	-	198	1
SCO6333	NC_003888.3	6990876	6991409	-	534	19
SCO6334	NC_003888.3	6991755	6994433	-	2679	143
SCO6335	NC_003888.3	6994439	6995353	-	915	116
SCO6336	NC_003888.3	6995390	6996544	+	1155	35
SCO6337	NC_003888.3	6996448	6997380	-	933	3
SCO6338	NC_003888.3	6997411	6997698	-	288	0
SCO6339	NC_003888.3	6998012	6999361	+	1350	305
SCO6340	NC_003888.3	6999405	7000040	+	636	195
SCO6341	NC_003888.3	7000095	7000874	+	780	776
SCO6342	NC_003888.3	7000969	7001376	+	408	169
SCO6343	NC_003888.3	7001411	7001539	+	129	6
SCO6344	NC_003888.3	7001616	7003223	-	1608	49
SCO6345	NC_003888.3	7003454	7004212	+	759	6
SCO6346	NC_003888.3	7004372	7004848	+	477	0
SCO6347	NC_003888.3	7004952	7006739	+	1788	20
SCO6348	NC_003888.3	7006807	7010892	-	4086	33
SCO6349	NC_003888.3	7011086	7012171	+	1086	394
SCO6350	NC_003888.3	7012204	7012788	-	585	60
SCO6351	NC_003888.3	7012868	7013566	+	699	148
SCO6352	NC_003888.3	7013618	7014034	-	417	62
SCO6353	NC_003888.3	7014907	7016286	-	1380	115
SCO6354	NC_003888.3	7016283	7016897	-	615	53
SCO6355	NC_003888.3	7016899	7017717	-	819	69
SCO6356	NC_003888.3	7017714	7018319	-	606	26
SCO6357	NC_003888.3	7018316	7019002	-	687	96
SCO6358	NC_003888.3	7019120	7019509	+	390	221
SCO6359	NC_003888.3	7019506	7020435	+	930	273
SCO6360	NC_003888.3	7020934	7021872	+	939	323
SCO6361	NC_003888.3	7021869	7022708	+	840	154
SCO6362	NC_003888.3	7022727	7024016	+	1290	168
SCO6363	NC_003888.3	7024013	7024681	+	669	51
SCO6364	NC_003888.3	7024745	7025536	-	792	31
SCO6365	NC_003888.3	7025526	7028168	-	2643	20
SCO6366	NC_003888.3	7028165	7028854	-	690	7
SCO6367	NC_003888.3	7028841	7029578	-	738	11
SCO6368	NC_003888.3	7029575	7030195	-	621	12
SCO6369	NC_003888.3	7030354	7031664	+	1311	33
SCO6370	NC_003888.3	7031672	7032706	-	1035	15
SCO6371	NC_003888.3	7032798	7033637	+	840	25
SCO6372	NC_003888.3	7033729	7033962	+	234	25
SCO6373	NC_003888.3	7034266	7035663	-	1398	129
SCO6374	NC_003888.3	7035788	7037224	-	1437	138
SCO6375	NC_003888.3	7037737	7038399	-	663	144
SCO6376	NC_003888.3	7038757	7039656	+	900	96
SCO6377	NC_003888.3	7039699	7041054	-	1356	143
SCO6378	NC_003888.3	7041611	7041910	-	300	27
SCO6379	NC_003888.3	7042054	7042737	-	684	25
SCO6380	NC_003888.3	7043084	7043440	-	357	86
SCO6381	NC_003888.3	7043724	7045067	-	1344	43
SCO6382	NC_003888.3	7046618	7047526	+	909	187
SCO6383	NC_003888.3	7048443	7049126	-	684	38
SCO6384	NC_003888.3	7049382	7051151	-	1770	304
SCO6385	NC_003888.3	7051526	7053460	-	1935	273
SCO6386	NC_003888.3	7053632	7054015	+	384	0
SCO6387	NC_003888.3	7054118	7054684	+	567	59
SCO6388	NC_003888.3	7054965	7055324	-	360	20
SCO6389	NC_003888.3	7055321	7055713	-	393	8
SCO6390	NC_003888.3	7056189	7057292	+	1104	631
SCO6391	NC_003888.3	7057809	7059026	+	1218	208
SCO6392	NC_003888.3	7059104	7060243	-	1140	34
SCO6393	NC_003888.3	7060375	7061838	+	1464	3448
SCO6394	NC_003888.3	7061835	7062605	+	771	2000
SCO6399	NC_003888.3	7065214	7065729	-	516	547
SCO6400	NC_003888.3	7066309	7067553	+	1245	344
SCO6401	NC_003888.3	7067605	7068132	-	528	59
SCO6402	NC_003888.3	7067650	7068003	+	354	0
SCO6403	NC_003888.3	7068218	7068598	-	381	21
SCO6404	NC_003888.3	7069255	7069434	+	180	5
SCO6405	NC_003888.3	7069508	7071526	+	2019	1346
SCO6406	NC_003888.3	7071396	7071791	-	396	158
SCO6407	NC_003888.3	7071944	7073755	+	1812	1176
SCO6408	NC_003888.3	7073756	7076284	-	2529	345
SCO6409	NC_003888.3	7076437	7077213	-	777	192
SCO6410	NC_003888.3	7077312	7077563	+	252	203
SCO6411	NC_003888.3	7077746	7078588	+	843	256
SCO6412	NC_003888.3	7078585	7079868	+	1284	175
SCO6413	NC_003888.3	7079908	7081521	+	1614	133
SCO6414	NC_003888.3	7081657	7082499	+	843	42
SCO6415	NC_003888.3	7082535	7083938	+	1404	119
SCO6416	NC_003888.3	7083950	7084972	+	1023	98
SCO6417	NC_003888.3	7085067	7086635	+	1569	170
SCO6418	NC_003888.3	7086736	7088364	-	1629	559
SCO6419	NC_003888.3	7088518	7089174	-	657	201
SCO6420	NC_003888.3	7089432	7090445	-	1014	10
SCO6421	NC_003888.3	7090613	7091761	+	1149	215
SCO6422	NC_003888.3	7091758	7092432	+	675	157
SCO6423	NC_003888.3	7092451	7093617	-	1167	194
SCO6424	NC_003888.3	7093614	7094609	-	996	51
SCO6425	NC_003888.3	7094757	7095527	+	771	45
SCO6426	NC_003888.3	7095676	7096188	+	513	5
SCO6427	NC_003888.3	7096185	7097480	+	1296	4
SCO6428	NC_003888.3	7097567	7104511	-	6945	92
SCO6429	NC_003888.3	7104902	7106290	+	1389	155
SCO6430	NC_003888.3	7106284	7108176	+	1893	142
SCO6431	NC_003888.3	7108264	7111779	+	3516	289
SCO6432	NC_003888.3	7111866	7116089	+	4224	237
SCO6433	NC_003888.3	7116086	7116493	+	408	55
SCO6434	NC_003888.3	7116513	7117874	+	1362	156
SCO6435	NC_003888.3	7117871	7118257	+	387	48
SCO6436	NC_003888.3	7118254	7119774	+	1521	132
SCO6437	NC_003888.3	7119848	7121122	+	1275	93
SCO6438	NC_003888.3	7121125	7122447	+	1323	1518
SCO6439	NC_003888.3	7122416	7122904	-	489	547
SCO6440	NC_003888.3	7123131	7123883	+	753	246
SCO6441	NC_003888.3	7123886	7125292	+	1407	202
SCO6442	NC_003888.3	7125293	7126396	+	1104	72
SCO6443	NC_003888.3	7126477	7127388	+	912	48
SCO6444	NC_003888.3	7127464	7129407	+	1944	393
SCO6445	NC_003888.3	7129505	7130350	+	846	498
SCO6446	NC_003888.3	7130387	7131346	+	960	668
SCO6447	NC_003888.3	7131401	7132141	-	741	144
SCO6448	NC_003888.3	7132189	7133130	+	942	1583
SCO6449	NC_003888.3	7133229	7134647	+	1419	689
SCO6450	NC_003888.3	7134644	7135153	+	510	113
SCO6451	NC_003888.3	7135277	7136905	+	1629	172
SCO6452	NC_003888.3	7136902	7137906	+	1005	56
SCO6453	NC_003888.3	7137903	7138841	+	939	45
SCO6454	NC_003888.3	7138838	7139845	+	1008	29
SCO6455	NC_003888.3	7139838	7140506	+	669	120
SCO6456	NC_003888.3	7140529	7141923	-	1395	578
SCO6457	NC_003888.3	7142206	7146129	+	3924	650
SCO6458	NC_003888.3	7146169	7147047	+	879	83
SCO6459	NC_003888.3	7147028	7147390	-	363	77
SCO6460	NC_003888.3	7147460	7149376	+	1917	16
SCO6461	NC_003888.3	7149468	7150940	+	1473	102
SCO6462	NC_003888.3	7151007	7151501	+	495	103
SCO6463	NC_003888.3	7151706	7152575	+	870	268
SCO6464	NC_003888.3	7152607	7153332	-	726	751
SCO6465	NC_003888.3	7153374	7153868	-	495	176
SCO6466	NC_003888.3	7154053	7155195	+	1143	1044
SCO6467	NC_003888.3	7155465	7156247	-	783	5481
SCO6468	NC_003888.3	7156306	7156962	-	657	6943
SCO6469	NC_003888.3	7157133	7158338	-	1206	1673
SCO6470	NC_003888.3	7158341	7158853	-	513	366
SCO6471	NC_003888.3	7158859	7159878	-	1020	682
SCO6472	NC_003888.3	7159875	7161902	-	2028	39
SCO6473	NC_003888.3	7161921	7163264	-	1344	35
SCO6474	NC_003888.3	7163600	7164418	-	819	720
SCO6475	NC_003888.3	7164555	7166360	-	1806	59
SCO6476	NC_003888.3	7166743	7167336	+	594	782
SCO6477	NC_003888.3	7167374	7167913	-	540	523
SCO6478	NC_003888.3	7167910	7168308	-	399	159
SCO6479	NC_003888.3	7168375	7169964	-	1590	80
SCO6480	NC_003888.3	7170144	7170443	-	300	52
SCO6481	NC_003888.3	7170517	7171563	-	1047	42
SCO6482	NC_003888.3	7171800	7172243	+	444	2806
SCO6483	NC_003888.3	7172394	7174841	+	2448	5702
SCO6484	NC_003888.3	7174911	7177493	+	2583	3891
SCO6485	NC_003888.3	7177711	7178433	+	723	162
SCO6486	NC_003888.3	7178603	7179436	+	834	850
SCO6487	NC_003888.3	7179429	7180760	+	1332	1048
SCO6488	NC_003888.3	7180803	7182770	+	1968	1126
SCO6489	NC_003888.3	7182776	7183708	+	933	302
SCO6490	NC_003888.3	7183718	7184317	+	600	327
SCO6491	NC_003888.3	7184289	7184681	-	393	261
SCO6492	NC_003888.3	7184832	7186829	+	1998	507
SCO6493	NC_003888.3	7186861	7187208	-	348	337
SCO6494	NC_003888.3	7187223	7187840	+	618	32
SCO6495	NC_003888.3	7187926	7188888	-	963	36
SCO6496	NC_003888.3	7189075	7190964	+	1890	36
SCO6497	NC_003888.3	7190961	7192808	+	1848	11
SCO6498	NC_003888.3	7192805	7193764	+	960	11
SCO6499	NC_003888.3	7193830	7194222	+	393	20
SCO6500	NC_003888.3	7194294	7194728	+	435	21
SCO6501	NC_003888.3	7194725	7195498	+	774	56
SCO6502	NC_003888.3	7195503	7195766	+	264	18
SCO6503	NC_003888.3	7195763	7196482	+	720	52
SCO6504	NC_003888.3	7196479	7197609	+	1131	93
SCO6505	NC_003888.3	7197606	7197935	+	330	11
SCO6506	NC_003888.3	7197932	7198711	+	780	24
SCO6507	NC_003888.3	7198708	7198890	+	183	7
SCO6508	NC_003888.3	7198892	7199188	+	297	15
SCO6509	NC_003888.3	7199279	7199449	-	171	109
SCO6510	NC_003888.3	7199504	7200325	-	822	456
SCO6511	NC_003888.3	7200436	7201941	-	1506	44
SCO6512	NC_003888.3	7202065	7203684	+	1620	1778
SCO6513	NC_003888.3	7203714	7204835	-	1122	162
SCO6514	NC_003888.3	7204898	7205176	+	279	5
SCO6515	NC_003888.3	7205258	7205800	-	543	13
SCO6516	NC_003888.3	7205826	7206224	-	399	11
SCO6517	NC_003888.3	7206433	7208823	+	2391	2309
SCO6518	NC_003888.3	7208891	7209373	+	483	384
SCO6519	NC_003888.3	7209379	7209795	+	417	205
SCO6520	NC_003888.3	7210082	7210882	+	801	132
SCO6521	NC_003888.3	7211022	7211978	+	957	55
SCO6522	NC_003888.3	7212047	7213489	+	1443	86
SCO6523	NC_003888.3	7213486	7214526	+	1041	73
SCO6524	NC_003888.3	7214569	7215195	-	627	229
SCO6525	NC_003888.3	7215192	7215959	-	768	440
SCO6526	NC_003888.3	7216060	7216461	+	402	88
SCO6527	NC_003888.3	7216569	7218722	+	2154	615
SCO6528	NC_003888.3	7218804	7220228	+	1425	33
SCO6529	NC_003888.3	7220309	7221370	+	1062	124
SCO6530	NC_003888.3	7221367	7223199	+	1833	130
SCO6531	NC_003888.3	7223286	7223711	+	426	5790
SCO6532	NC_003888.3	7223740	7224462	-	723	293
SCO6533	NC_003888.3	7224459	7224953	-	495	17
SCO6534	NC_003888.3	7224958	7226553	-	1596	27
SCO6535	NC_003888.3	7226553	7230248	-	3696	65
SCO6536	NC_003888.3	7230397	7231212	-	816	375
SCO6537	NC_003888.3	7231262	7232125	-	864	371
SCO6538	NC_003888.3	7232354	7232779	+	426	110
SCO6539	NC_003888.3	7232761	7233579	-	819	362
SCO6540	NC_003888.3	7233669	7233974	+	306	259
SCO6541	NC_003888.3	7233979	7234725	+	747	242
SCO6542	NC_003888.3	7234796	7236691	+	1896	94
SCO6543	NC_003888.3	7236695	7236940	-	246	19
SCO6544	NC_003888.3	7237214	7237894	+	681	208
SCO6545	NC_003888.3	7237887	7240559	-	2673	416
SCO6546	NC_003888.3	7240806	7243727	-	2922	785
SCO6547	NC_003888.3	7244086	7244250	+	165	75
SCO6548	NC_003888.3	7244247	7245986	+	1740	477
SCO6549	NC_003888.3	7246146	7247090	+	945	213
SCO6550	NC_003888.3	7247175	7247876	+	702	138
SCO6551	NC_003888.3	7247934	7248767	-	834	1317
SCO6552	NC_003888.3	7248851	7250677	-	1827	93
SCO6553	NC_003888.3	7250906	7252420	-	1515	15
SCO6554	NC_003888.3	7252536	7253519	+	984	52
SCO6555	NC_003888.3	7253501	7254379	-	879	64
SCO6556	NC_003888.3	7254532	7255569	+	1038	46
SCO6557	NC_003888.3	7255596	7257542	-	1947	44
SCO6558	NC_003888.3	7257738	7258586	-	849	182
SCO6559	NC_003888.3	7258619	7259479	-	861	2
SCO6560	NC_003888.3	7259476	7261416	-	1941	15
SCO6561	NC_003888.3	7261448	7263376	-	1929	12
SCO6562	NC_003888.3	7263373	7264344	-	972	9
SCO6563	NC_003888.3	7264548	7265888	+	1341	24
SCO6564	NC_003888.3	7266172	7267122	+	951	333
SCO6565	NC_003888.3	7267256	7267933	+	678	604
SCO6566	NC_003888.3	7267996	7269378	+	1383	500
SCO6567	NC_003888.3	7269589	7271106	+	1518	97
SCO6568	NC_003888.3	7271103	7272122	+	1020	80
SCO6569	NC_003888.3	7272140	7273186	+	1047	270
SCO6570	NC_003888.3	7273272	7274564	+	1293	197
SCO6571	NC_003888.3	7274581	7275579	+	999	156
SCO6572	NC_003888.3	7275867	7279583	+	3717	209
SCO6573	NC_003888.3	7279753	7281006	+	1254	40
SCO6574	NC_003888.3	7281003	7282094	+	1092	21
SCO6575	NC_003888.3	7282091	7283038	+	948	25
SCO6576	NC_003888.3	7283052	7283789	+	738	18
SCO6577	NC_003888.3	7283789	7284637	+	849	32
SCO6578	NC_003888.3	7284641	7285816	+	1176	34
SCO6579	NC_003888.3	7285813	7287210	+	1398	92
SCO6580	NC_003888.3	7287325	7288539	+	1215	76
SCO6581	NC_003888.3	7288619	7290049	-	1431	34
SCO6582	NC_003888.3	7290122	7292266	-	2145	69
SCO6583	NC_003888.3	7292271	7293503	-	1233	224
SCO6584	NC_003888.3	7293515	7295197	-	1683	23
SCO6585	NC_003888.3	7295341	7296492	+	1152	6
SCO6586	NC_003888.3	7296507	7297433	+	927	5
SCO6587	NC_003888.3	7297430	7298992	+	1563	27
SCO6588	NC_003888.3	7299120	7300451	-	1332	67
SCOt62	NC_003888.3	7300604	7300688	+	85	13
SCO6589	NC_003888.3	7301063	7303123	+	2061	1750
SCO6590	NC_003888.3	7303361	7305568	-	2208	2221
SCO6591	NC_003888.3	7305602	7306108	-	507	486
SCO6592	NC_003888.3	7306230	7306619	-	390	215
SCO6593	NC_003888.3	7306616	7310059	-	3444	2620
SCO6594	NC_003888.3	7310408	7312216	-	1809	59
SCO6595	NC_003888.3	7312483	7313565	+	1083	55
SCO6596	NC_003888.3	7313660	7315429	+	1770	66
SCO6597	NC_003888.3	7315461	7318040	+	2580	56
SCO6598	NC_003888.3	7318137	7319177	+	1041	173
SCO6599	NC_003888.3	7319193	7319846	-	654	223
SCO6600	NC_003888.3	7320012	7321337	-	1326	8
SCO6601	NC_003888.3	7321513	7322829	+	1317	40
SCO6602	NC_003888.3	7322891	7323919	+	1029	35
SCO6603	NC_003888.3	7323927	7324766	+	840	17
SCO6604	NC_003888.3	7324763	7326169	+	1407	184
SCO6606	NC_003888.3	7326508	7327410	-	903	2326
SCO6607	NC_003888.3	7327541	7328326	+	786	305
SCO6608	NC_003888.3	7328456	7330114	+	1659	1247
SCO6609	NC_003888.3	7330247	7331275	+	1029	193
SCO6610	NC_003888.3	7331426	7332799	+	1374	239
SCO6611	NC_003888.3	7332818	7333378	-	561	216
SCO6612	NC_003888.3	7333403	7334332	-	930	21
SCO6613	NC_003888.3	7334456	7334863	+	408	94
SCO6614	NC_003888.3	7335116	7336225	+	1110	1118
SCO6615	NC_003888.3	7336237	7337439	+	1203	711
SCO6616	NC_003888.3	7337453	7338883	-	1431	400
SCO6617	NC_003888.3	7338876	7339205	-	330	76
SCO6618	NC_003888.3	7339269	7339949	-	681	677
SCO6619	NC_003888.3	7339983	7340813	-	831	22
SCO6620	NC_003888.3	7340945	7341376	+	432	106
SCO6621	NC_003888.3	7341633	7342907	+	1275	744
SCO6622	NC_003888.3	7343142	7345028	+	1887	2268
SCO6623	NC_003888.3	7345061	7347256	+	2196	8256
SCO6624	NC_003888.3	7347312	7347440	-	129	8916
SCO6625	NC_003888.3	7347655	7348320	+	666	543
SCO6626	NC_003888.3	7348537	7353210	+	4674	2157
SCO6627	NC_003888.3	7353207	7356839	+	3633	2351
SCO6628	NC_003888.3	7356766	7357356	-	591	56
SCO6629	NC_003888.3	7357519	7358352	+	834	1019
SCO6630	NC_003888.3	7358349	7358552	+	204	919
SCO6631	NC_003888.3	7358814	7359689	+	876	2606
SCO6632	NC_003888.3	7359865	7360494	+	630	1010
SCO6633	NC_003888.3	7360499	7362409	+	1911	758
SCO6634	NC_003888.3	7362458	7362646	+	189	68
SCO6635	NC_003888.3	7362943	7366827	+	3885	3089
SCO6636	NC_003888.3	7366824	7369748	+	2925	2701
SCO6637	NC_003888.3	7369817	7370869	-	1053	3781
SCO6638	NC_003888.3	7370866	7372683	-	1818	7275
SCO6639	NC_003888.3	7372859	7374208	+	1350	703
SCO6640	NC_003888.3	7374208	7376403	+	2196	764
SCO6641	NC_003888.3	7376413	7377627	-	1215	81
SCO6642	NC_003888.3	7377777	7378070	-	294	23
SCO6643	NC_003888.3	7378334	7378888	+	555	225
SCO6644	NC_003888.3	7378997	7380508	+	1512	479
SCO6645	NC_003888.3	7380512	7382317	+	1806	1314
SCO6646	NC_003888.3	7382319	7383629	+	1311	9808
SCO6647	NC_003888.3	7383632	7384426	-	795	8773
SCO6648	NC_003888.3	7384536	7384874	+	339	299
SCO6649	NC_003888.3	7384871	7385545	+	675	445
SCO6650	NC_003888.3	7385660	7386058	+	399	6354
SCO6651	NC_003888.3	7386055	7387293	+	1239	19520
SCO6652	NC_003888.3	7387290	7388675	+	1386	27589
SCO6653	NC_003888.3	7388672	7389874	+	1203	9562
SCO6654	NC_003888.3	7389679	7390500	-	822	7579
SCO6655	NC_003888.3	7390536	7391201	+	666	10998
SCO6656	NC_003888.3	7391232	7392461	-	1230	6766
SCO6657	NC_003888.3	7392553	7394136	-	1584	776
SCO6658	NC_003888.3	7394148	7395029	-	882	562
SCO6659	NC_003888.3	7395031	7396683	-	1653	558
SCO6660	NC_003888.3	7396676	7397611	-	936	214
SCO6661	NC_003888.3	7397608	7399386	-	1779	294
SCO6662	NC_003888.3	7399383	7400528	-	1146	141
SCO6663	NC_003888.3	7400592	7402688	-	2097	62
SCO6664	NC_003888.3	7402846	7403751	+	906	80
SCO6665	NC_003888.3	7403831	7405231	-	1401	47
SCO6666	NC_003888.3	7405534	7407651	-	2118	62
SCO6667	NC_003888.3	7407798	7408466	-	669	154
SCO6668	NC_003888.3	7408463	7409680	-	1218	202
SCO6669	NC_003888.3	7409712	7410506	-	795	24
SCO6670	NC_003888.3	7410645	7411970	+	1326	1157
SCO6671	NC_003888.3	7411963	7413129	-	1167	920
SCO6672	NC_003888.3	7413412	7414299	+	888	292
SCO6673	NC_003888.3	7414296	7414976	+	681	281
SCO6674	NC_003888.3	7414995	7415231	-	237	164
SCO6675	NC_003888.3	7415327	7415983	-	657	796
SCO6676	NC_003888.3	7416168	7416875	+	708	215
SCO6677	NC_003888.3	7416767	7417309	-	543	32
SCO6678	NC_003888.3	7417332	7418273	-	942	15
SCO6679	NC_003888.3	7418270	7418440	-	171	11
SCO6680	NC_003888.3	7418437	7419516	-	1080	39
SCO6681	NC_003888.3	7419664	7422456	+	2793	5356
SCO6682	NC_003888.3	7422494	7422622	+	129	1958
SCO6683	NC_003888.3	7422658	7424568	+	1911	1674
SCO6684	NC_003888.3	7424565	7426391	+	1827	533
SCO6685	NC_003888.3	7426396	7427004	-	609	71
SCO6686	NC_003888.3	7427533	7428411	+	879	164
SCO6687	NC_003888.3	7428452	7433488	+	5037	458
SCO6688	NC_003888.3	7433569	7437084	+	3516	97
SCO6689	NC_003888.3	7437081	7438847	+	1767	7
SCO6690	NC_003888.3	7438926	7440206	-	1281	63
SCO6691	NC_003888.3	7440399	7442462	+	2064	104
SCO6692	NC_003888.3	7442516	7443469	-	954	61
SCO6693	NC_003888.3	7443466	7444281	-	816	82
SCO6694	NC_003888.3	7444457	7445071	+	615	210
SCO6695	NC_003888.3	7445240	7446283	-	1044	509
SCO6696	NC_003888.3	7446559	7449240	+	2682	3867
SCO6697	NC_003888.3	7449267	7450394	-	1128	113
SCO6698	NC_003888.3	7450391	7451755	-	1365	106
SCO6699	NC_003888.3	7451752	7452357	-	606	27
SCO6700	NC_003888.3	7452364	7453137	-	774	19
SCO6701	NC_003888.3	7453156	7454358	-	1203	40
SCO6702	NC_003888.3	7454355	7455008	-	654	36
SCO6703	NC_003888.3	7455008	7455790	-	783	31
SCO6704	NC_003888.3	7456000	7456464	+	465	78
SCO6705	NC_003888.3	7456480	7457457	-	978	31
SCO6706	NC_003888.3	7457668	7458858	+	1191	51
SCO6707	NC_003888.3	7458874	7459941	-	1068	73
SCO6708	NC_003888.3	7460154	7460492	+	339	1035
SCO6709	NC_003888.3	7460584	7461609	+	1026	1064
SCO6710	NC_003888.3	7461626	7463815	-	2190	207
SCO6711	NC_003888.3	7463830	7466175	-	2346	238
SCO6712	NC_003888.3	7466508	7467539	+	1032	391
SCO6713	NC_003888.3	7467726	7468784	+	1059	735
SCO6714	NC_003888.3	7468890	7469681	-	792	157
SCO6715	NC_003888.3	7469875	7470120	+	246	152
SCO6716	NC_003888.3	7470453	7470647	+	195	304
SCO6717	NC_003888.3	7470692	7471678	-	987	2702
SCO6718	NC_003888.3	7471875	7472651	-	777	156
SCO6719	NC_003888.3	7472768	7475026	-	2259	39
SCO6720	NC_003888.3	7475037	7476671	-	1635	38
SCO6721	NC_003888.3	7476734	7477642	+	909	413
SCO6722	NC_003888.3	7477705	7478121	-	417	1287
SCO6723	NC_003888.3	7478448	7479494	+	1047	520
SCO6724	NC_003888.3	7479567	7479896	+	330	330
SCO6725	NC_003888.3	7479906	7480202	-	297	359
SCO6726	NC_003888.3	7480244	7480945	+	702	354
SCO6727	NC_003888.3	7480933	7481103	-	171	20
SCO6728	NC_003888.3	7481296	7481442	+	147	93
SCO6729	NC_003888.3	7481508	7482698	-	1191	457
SCO6730	NC_003888.3	7482906	7484102	+	1197	127
SCO6731	NC_003888.3	7484114	7485328	+	1215	370
SCO6732	NC_003888.3	7485381	7487561	+	2181	625
SCO6733	NC_003888.3	7487571	7488326	-	756	176
SCO6734	NC_003888.3	7488549	7490018	+	1470	116
SCO6735	NC_003888.3	7490061	7490546	+	486	142
SCO6736	NC_003888.3	7490559	7492079	-	1521	515
SCO6737	NC_003888.3	7492215	7492493	+	279	30
SCO6738	NC_003888.3	7492490	7493788	+	1299	164
SCO6739	NC_003888.3	7493869	7495605	+	1737	380
SCO6740	NC_003888.3	7495638	7496600	-	963	228
SCO6741	NC_003888.3	7496667	7497704	+	1038	115
SCO6742	NC_003888.3	7497718	7499361	+	1644	1094
SCO6743	NC_003888.3	7499508	7501850	-	2343	2899
SCO6744	NC_003888.3	7501897	7502100	+	204	36
SCO6745	NC_003888.3	7502204	7503082	-	879	164
SCO6746	NC_003888.3	7503189	7504166	+	978	103
SCO6747	NC_003888.3	7504216	7504851	+	636	132
SCO6748	NC_003888.3	7504838	7505611	-	774	309
SCO6749	NC_003888.3	7505756	7506241	+	486	1446
SCO6750	NC_003888.3	7506308	7506901	-	594	2393
SCO6751	NC_003888.3	7507178	7508116	-	939	341
SCO6752	NC_003888.3	7508594	7510411	+	1818	3255
SCO6753	NC_003888.3	7510408	7511160	+	753	3748
SCO6754	NC_003888.3	7511187	7512209	+	1023	3452
