# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C45_1.txt" "align/C45_1.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C45_1.bam
SCO5700	NC_003888.3	6211917	6212816	-	900	175
SCO5701	NC_003888.3	6212856	6213359	-	504	201
SCO5702	NC_003888.3	6213362	6213925	-	564	381
SCO5703	NC_003888.3	6214338	6214871	+	534	768
SCO5704	NC_003888.3	6214874	6215896	+	1023	1783
SCO5705	NC_003888.3	6215999	6216304	+	306	3092
SCO5706	NC_003888.3	6216466	6219567	+	3102	18305
SCO5707	NC_003888.3	6219719	6220012	+	294	515
SCO5708	NC_003888.3	6220097	6220579	+	483	797
SCO5709	NC_003888.3	6220576	6221481	+	906	787
SCO5710	NC_003888.3	6221737	6225837	+	4101	2920
SCO5711	NC_003888.3	6225981	6226937	+	957	719
SCO5712	NC_003888.3	6227052	6228131	-	1080	106
SCO5713	NC_003888.3	6228128	6229324	-	1197	75
SCO5714	NC_003888.3	6229321	6230274	-	954	49
SCO5715	NC_003888.3	6230271	6231227	-	957	88
SCO5716	NC_003888.3	6231310	6233175	-	1866	292
SCO5717	NC_003888.3	6233478	6236729	-	3252	1200
SCO5718	NC_003888.3	6237208	6238782	+	1575	329
SCO5719	NC_003888.3	6238820	6239620	-	801	192
SCO5720	NC_003888.3	6239617	6240885	-	1269	475
SCO5721	NC_003888.3	6241070	6242596	+	1527	552
SCO5722	NC_003888.3	6242668	6243909	+	1242	982
SCO5723	NC_003888.3	6243938	6244234	-	297	843
SCO5724	NC_003888.3	6244538	6244912	+	375	527
SCO5725	NC_003888.3	6244949	6245260	+	312	535
SCO5726	NC_003888.3	6245381	6245860	+	480	238
SCO5727	NC_003888.3	6245884	6246486	+	603	160
SCO5728	NC_003888.3	6246517	6247155	-	639	320
SCO5729	NC_003888.3	6247184	6249421	-	2238	1161
SCO5730	NC_003888.3	6249423	6249845	-	423	188
SCO5731	NC_003888.3	6249911	6251263	-	1353	637
SCO5732	NC_003888.3	6251294	6252847	-	1554	1131
SCO5733	NC_003888.3	6252847	6253335	-	489	336
SCO5734	NC_003888.3	6253407	6257372	-	3966	1335
SCO5735	NC_003888.3	6257530	6259005	+	1476	705
SCO5736	NC_003888.3	6259203	6259490	+	288	4332
SCO5737	NC_003888.3	6259773	6261992	+	2220	10001
SCO5738	NC_003888.3	6261989	6263368	+	1380	642
SCO5739	NC_003888.3	6263394	6264146	+	753	571
SCO5740	NC_003888.3	6264160	6264615	+	456	165
SCO5741	NC_003888.3	6264691	6265245	-	555	534
SCO5742	NC_003888.3	6265362	6265601	-	240	308
SCO5743	NC_003888.3	6265793	6266533	+	741	454
SCO5744	NC_003888.3	6266753	6267652	+	900	1670
SCO5745	NC_003888.3	6267805	6269490	+	1686	2881
SCOr16	NC_003888.3	6269992	6271519	+	1528	334
SCOr17	NC_003888.3	6271800	6274919	+	3120	5884
SCOr18	NC_003888.3	6275003	6275121	+	119	0
SCO5746	NC_003888.3	6275223	6275900	+	678	10
SCOt61	NC_003888.3	6275983	6276058	+	76	0
SCO5747	NC_003888.3	6276106	6278856	-	2751	1223
SCO5748	NC_003888.3	6279265	6284754	+	5490	3272
SCO5749	NC_003888.3	6285256	6285930	+	675	2113
SCO5750	NC_003888.3	6286097	6288886	+	2790	4418
SCO5751	NC_003888.3	6289190	6290053	+	864	2746
SCO5752	NC_003888.3	6290145	6291626	+	1482	1426
SCO5753	NC_003888.3	6291623	6292414	+	792	546
SCO5754	NC_003888.3	6292411	6292956	+	546	472
SCO5755	NC_003888.3	6293066	6293446	+	381	2021
SCO5756	NC_003888.3	6293651	6294121	+	471	2395
SCO5757	NC_003888.3	6294128	6294394	+	267	383
SCO5758	NC_003888.3	6294450	6294824	+	375	713
SCO5759	NC_003888.3	6294821	6295306	+	486	732
SCO5760	NC_003888.3	6295344	6296174	-	831	454
SCO5761	NC_003888.3	6296193	6301265	-	5073	1151
SCO5762	NC_003888.3	6301456	6302322	+	867	112
SCO5763	NC_003888.3	6302319	6303089	+	771	33
SCO5764	NC_003888.3	6303086	6303394	+	309	11
SCO5765	NC_003888.3	6303404	6304429	-	1026	99
SCO5766	NC_003888.3	6304454	6304648	+	195	136
SCO5767	NC_003888.3	6304820	6306028	+	1209	480
SCO5768	NC_003888.3	6306165	6306365	-	201	215
SCO5769	NC_003888.3	6306654	6307778	+	1125	3889
SCO5770	NC_003888.3	6307998	6308564	+	567	779
SCO5771	NC_003888.3	6308921	6309319	-	399	171
SCO5772	NC_003888.3	6309316	6309864	-	549	496
SCO5773	NC_003888.3	6310159	6311784	-	1626	1480
SCO5774	NC_003888.3	6311961	6312860	-	900	528
SCO5775	NC_003888.3	6312857	6313525	-	669	497
SCO5776	NC_003888.3	6313610	6314446	-	837	1648
SCO5777	NC_003888.3	6314572	6315348	-	777	592
SCO5778	NC_003888.3	6315651	6316337	+	687	404
SCO5779	NC_003888.3	6316347	6317792	+	1446	243
SCO5780	NC_003888.3	6317771	6318766	-	996	204
SCO5781	NC_003888.3	6318816	6319355	+	540	208
SCO5782	NC_003888.3	6319451	6320686	-	1236	315
SCO5783	NC_003888.3	6320691	6321176	-	486	249
SCO5784	NC_003888.3	6321291	6322367	+	1077	260
SCO5785	NC_003888.3	6322367	6323026	+	660	64
SCO5786	NC_003888.3	6323081	6324283	-	1203	22
SCO5787	NC_003888.3	6324453	6325970	+	1518	1662
SCO5788	NC_003888.3	6326020	6326733	+	714	1028
SCO5789	NC_003888.3	6326868	6327161	-	294	2714
SCO5790	NC_003888.3	6327186	6327473	-	288	2638
SCO5791	NC_003888.3	6327656	6328594	+	939	266
SCO5792	NC_003888.3	6328696	6329199	+	504	643
SCO5793	NC_003888.3	6329272	6330141	+	870	927
SCO5794	NC_003888.3	6330388	6332565	+	2178	2450
SCO5795	NC_003888.3	6332816	6334354	+	1539	1103
SCO5796	NC_003888.3	6334502	6335995	+	1494	3968
SCO5797	NC_003888.3	6336091	6337308	-	1218	359
SCO5798	NC_003888.3	6337406	6338635	-	1230	1196
SCO5799	NC_003888.3	6338949	6340547	+	1599	1580
SCO5800	NC_003888.3	6340587	6342533	+	1947	733
SCO5801	NC_003888.3	6342563	6343258	+	696	412
SCO5802	NC_003888.3	6343581	6345575	+	1995	1805
SCO5803	NC_003888.3	6345664	6346368	-	705	5939
SCO5804	NC_003888.3	6347027	6347575	+	549	1956
SCO5805	NC_003888.3	6347744	6350647	+	2904	9706
SCO5806	NC_003888.3	6350725	6351333	-	609	500
SCO5807	NC_003888.3	6351356	6352033	+	678	117
SCO5808	NC_003888.3	6352147	6352806	+	660	408
SCO5809	NC_003888.3	6352819	6353724	+	906	642
SCO5810	NC_003888.3	6354012	6355559	-	1548	1037
SCO5811	NC_003888.3	6355747	6356367	+	621	259
SCO5812	NC_003888.3	6356449	6357150	+	702	527
SCO5813	NC_003888.3	6357219	6357857	+	639	850
SCO5814	NC_003888.3	6358172	6358786	-	615	631
SCO5815	NC_003888.3	6359074	6361233	+	2160	580
SCO5816	NC_003888.3	6361399	6363003	+	1605	168
SCO5817	NC_003888.3	6363009	6363893	+	885	391
SCO5818	NC_003888.3	6363949	6366183	+	2235	656
SCO5819	NC_003888.3	6366349	6367236	+	888	9025
SCO5820	NC_003888.3	6367665	6369200	+	1536	12817
SCO5821	NC_003888.3	6369367	6370224	+	858	3631
SCO5822	NC_003888.3	6371006	6373129	+	2124	2974
SCO5823	NC_003888.3	6373348	6373872	+	525	72
SCO5824	NC_003888.3	6373869	6375023	+	1155	191
SCO5825	NC_003888.3	6375020	6375709	+	690	174
SCO5826	NC_003888.3	6375779	6376357	+	579	2070
SCO5827	NC_003888.3	6376354	6377946	+	1593	2846
SCO5828	NC_003888.3	6377983	6378663	-	681	351
SCO5829	NC_003888.3	6378660	6380360	-	1701	332
SCO5830	NC_003888.3	6380416	6381357	-	942	1083
SCO5831	NC_003888.3	6381412	6382677	-	1266	156
SCO5832	NC_003888.3	6382802	6383974	+	1173	159
SCO5833	NC_003888.3	6384115	6384351	-	237	3829
SCO5834	NC_003888.3	6384501	6385247	-	747	864
SCO5835	NC_003888.3	6385339	6386427	+	1089	359
SCO5836	NC_003888.3	6386424	6388880	-	2457	2073
SCO5837	NC_003888.3	6389216	6390568	+	1353	1259
SCO5838	NC_003888.3	6390565	6391953	+	1389	1269
SCO5839	NC_003888.3	6392322	6393074	+	753	717
SCO5840	NC_003888.3	6393195	6393890	+	696	1351
SCO5841	NC_003888.3	6394045	6394326	-	282	738
SCO5842	NC_003888.3	6394529	6397648	+	3120	1744
SCO5843	NC_003888.3	6397754	6398341	+	588	795
SCO5844	NC_003888.3	6398341	6399534	+	1194	544
SCO5845	NC_003888.3	6399582	6400232	+	651	131
SCO5846	NC_003888.3	6400262	6402331	-	2070	57
SCO5847	NC_003888.3	6402599	6403366	+	768	184
SCO5848	NC_003888.3	6403579	6404886	+	1308	158
SCO5849	NC_003888.3	6404883	6406040	+	1158	113
SCO5850	NC_003888.3	6406090	6407082	+	993	121
SCO5851	NC_003888.3	6407079	6408017	+	939	110
SCO5852	NC_003888.3	6408122	6408970	+	849	202
SCO5853	NC_003888.3	6409025	6409828	-	804	699
SCO5854	NC_003888.3	6410064	6410915	+	852	685
SCO5855	NC_003888.3	6411199	6412257	-	1059	3902
SCO5856	NC_003888.3	6412730	6413614	+	885	138
SCO5857	NC_003888.3	6413538	6414875	-	1338	323
SCO5858	NC_003888.3	6414817	6415998	-	1182	539
SCO5859	NC_003888.3	6416236	6417363	+	1128	1271
SCO5860	NC_003888.3	6417372	6418190	+	819	769
SCO5861	NC_003888.3	6418515	6419081	+	567	1580
SCO5862	NC_003888.3	6419308	6419961	+	654	308
SCO5863	NC_003888.3	6419968	6421212	+	1245	364
SCO5864	NC_003888.3	6421618	6421914	+	297	2538
SCO5865	NC_003888.3	6421928	6422881	+	954	1269
SCO5866	NC_003888.3	6422895	6423359	-	465	250
SCO5867	NC_003888.3	6423417	6424001	+	585	480
SCO5868	NC_003888.3	6423998	6424549	+	552	968
SCO5869	NC_003888.3	6424551	6425303	+	753	1994
SCO5870	NC_003888.3	6425493	6426185	+	693	304
SCO5871	NC_003888.3	6426319	6428865	+	2547	724
SCO5872	NC_003888.3	6428862	6429545	+	684	114
SCO5873	NC_003888.3	6429542	6430006	+	465	740
SCO5874	NC_003888.3	6430010	6430828	+	819	1216
SCO5875	NC_003888.3	6430947	6431627	-	681	425
SCO5876	NC_003888.3	6431627	6432298	-	672	577
SCO5877	NC_003888.3	6432566	6433618	+	1053	130
SCO5878	NC_003888.3	6433668	6436616	+	2949	228
SCO5879	NC_003888.3	6436613	6437788	+	1176	95
SCO5880	NC_003888.3	6437814	6438134	+	321	47
SCO5881	NC_003888.3	6438206	6438859	-	654	444
SCO5882	NC_003888.3	6439123	6440310	-	1188	31
SCO5883	NC_003888.3	6440423	6441208	-	786	22
SCO5884	NC_003888.3	6441276	6442166	-	891	33
SCO5885	NC_003888.3	6442174	6442614	-	441	26
SCO5886	NC_003888.3	6442753	6443976	-	1224	127
SCO5887	NC_003888.3	6443973	6444218	-	246	75
SCO5888	NC_003888.3	6444587	6445594	+	1008	47
SCO5889	NC_003888.3	6445654	6445917	+	264	11
SCO5890	NC_003888.3	6445914	6447836	+	1923	107
SCO5891	NC_003888.3	6447950	6449548	+	1599	44
SCO5892	NC_003888.3	6449549	6456442	+	6894	128
SCO5893	NC_003888.3	6456446	6457489	+	1044	14
SCO5894	NC_003888.3	6457476	6458318	+	843	31
SCO5895	NC_003888.3	6458306	6459394	+	1089	30
SCO5896	NC_003888.3	6459417	6462218	+	2802	96
SCO5897	NC_003888.3	6462296	6463483	+	1188	193
SCO5898	NC_003888.3	6463526	6464206	+	681	248
SCO5899	NC_003888.3	6464371	6465258	+	888	563
SCO5900	NC_003888.3	6465627	6467702	+	2076	985
SCO5901	NC_003888.3	6467755	6469131	+	1377	658
SCO5904	NC_003888.3	6470494	6470874	-	381	5
SCO5905	NC_003888.3	6470909	6473452	-	2544	89
SCO5906	NC_003888.3	6473606	6474202	+	597	98
SCO5907	NC_003888.3	6474317	6474436	-	120	8
SCO5908	NC_003888.3	6474517	6474711	+	195	5
SCO5909	NC_003888.3	6474708	6474914	+	207	8
SCO5910	NC_003888.3	6474947	6475291	+	345	21
SCO5911	NC_003888.3	6475426	6476991	-	1566	171
SCO5912	NC_003888.3	6477438	6480035	+	2598	31
SCO5913	NC_003888.3	6480200	6481435	+	1236	37
SCO5914	NC_003888.3	6481608	6482600	-	993	588
SCO5915	NC_003888.3	6482843	6483358	+	516	74
SCO5916	NC_003888.3	6483675	6484187	+	513	37
SCO5917	NC_003888.3	6484965	6485303	+	339	93
SCO5918	NC_003888.3	6486961	6487272	-	312	74
SCO5919	NC_003888.3	6487321	6487725	-	405	54
SCO5920	NC_003888.3	6487772	6489268	-	1497	30
SCO5921	NC_003888.3	6489617	6489820	-	204	77
SCO5922	NC_003888.3	6490462	6491442	-	981	108
SCO5923	NC_003888.3	6492065	6493150	-	1086	1
SCO5924	NC_003888.3	6493143	6494912	-	1770	31
SCO5925	NC_003888.3	6494967	6495218	-	252	6
SCO5926	NC_003888.3	6495215	6495736	-	522	17
SCO5927	NC_003888.3	6495872	6496093	-	222	11
SCO5928	NC_003888.3	6496282	6496986	-	705	32
SCO5929	NC_003888.3	6497455	6498231	-	777	69
SCO5930	NC_003888.3	6498298	6499377	+	1080	85
SCO5931	NC_003888.3	6499512	6500945	-	1434	158
SCO5932	NC_003888.3	6501336	6502763	+	1428	35
SCO5933	NC_003888.3	6502747	6503922	-	1176	362
SCO5934	NC_003888.3	6504150	6504752	+	603	112
SCO5935	NC_003888.3	6504749	6505642	+	894	133
SCO5936	NC_003888.3	6505626	6505787	-	162	20
SCO5937	NC_003888.3	6505802	6506170	-	369	55
SCO5938	NC_003888.3	6506167	6506775	-	609	214
SCO5939	NC_003888.3	6506808	6507281	+	474	0
SCO5940	NC_003888.3	6507329	6507988	+	660	28
SCO5941	NC_003888.3	6507985	6509133	+	1149	21
SCO5942	NC_003888.3	6509216	6509833	+	618	160
SCO5943	NC_003888.3	6510025	6510810	+	786	2
SCO5944	NC_003888.3	6510803	6511951	+	1149	3
SCO5945	NC_003888.3	6511948	6513768	+	1821	18
SCO5946	NC_003888.3	6513765	6514538	+	774	33
SCO5947	NC_003888.3	6514553	6515950	+	1398	13
SCO5948	NC_003888.3	6515947	6517140	+	1194	27
SCO5949	NC_003888.3	6517425	6517973	+	549	15
SCO5950	NC_003888.3	6518093	6519544	-	1452	18
SCO5951	NC_003888.3	6519692	6520303	+	612	74
SCO5952	NC_003888.3	6520547	6521299	+	753	999
SCO5953	NC_003888.3	6521302	6524043	+	2742	355
SCO5954	NC_003888.3	6524142	6526439	+	2298	126
SCO5955	NC_003888.3	6526506	6526940	-	435	61
SCO5956	NC_003888.3	6526903	6527715	+	813	113
SCO5957	NC_003888.3	6527871	6529472	+	1602	92
SCO5958	NC_003888.3	6529489	6530343	-	855	365
SCO5959	NC_003888.3	6530340	6531089	-	750	369
SCO5960	NC_003888.3	6531090	6531446	-	357	447
SCO5961	NC_003888.3	6531443	6532141	-	699	1142
SCO5962	NC_003888.3	6532428	6533018	-	591	25
SCO5963	NC_003888.3	6533083	6533658	-	576	130
SCO5964	NC_003888.3	6533655	6535013	-	1359	990
SCO5965	NC_003888.3	6535301	6535768	+	468	5363
SCO5966	NC_003888.3	6535912	6539055	-	3144	1955
SCO5967	NC_003888.3	6539260	6539670	+	411	239
SCO5968	NC_003888.3	6539766	6540974	+	1209	716
SCO5969	NC_003888.3	6540971	6541324	+	354	92
SCO5970	NC_003888.3	6541507	6541977	+	471	333
SCO5971	NC_003888.3	6542306	6543229	+	924	745
SCO5972	NC_003888.3	6543305	6544900	+	1596	476
SCO5973	NC_003888.3	6544981	6547509	+	2529	564
SCO5974	NC_003888.3	6547561	6548856	-	1296	100
SCO5975	NC_003888.3	6549048	6550304	+	1257	385
SCO5976	NC_003888.3	6550399	6551406	+	1008	297
SCO5977	NC_003888.3	6551536	6552975	+	1440	108
SCO5978	NC_003888.3	6552935	6553420	-	486	84
SCO5979	NC_003888.3	6553552	6554379	+	828	101
SCO5980	NC_003888.3	6554384	6556789	+	2406	136
SCO5981	NC_003888.3	6556777	6557688	-	912	37
SCO5982	NC_003888.3	6557772	6558617	-	846	51
SCO5983	NC_003888.3	6558619	6560310	-	1692	203
SCO5984	NC_003888.3	6560442	6561617	+	1176	130
SCO5985	NC_003888.3	6561614	6562012	+	399	104
SCO5986	NC_003888.3	6562040	6562867	+	828	346
SCO5987	NC_003888.3	6562884	6563093	-	210	137
SCO5988	NC_003888.3	6563335	6563778	+	444	975
SCO5989	NC_003888.3	6563897	6564781	-	885	1571
SCO5990	NC_003888.3	6564792	6565028	-	237	606
SCO5991	NC_003888.3	6565263	6565649	+	387	177
SCO5992	NC_003888.3	6565701	6566195	+	495	22
SCO5993	NC_003888.3	6566262	6567074	+	813	17
SCO5994	NC_003888.3	6567071	6567973	+	903	11
SCO5995	NC_003888.3	6568057	6568779	+	723	1545
SCO5996	NC_003888.3	6568779	6571592	+	2814	1751
SCO5997	NC_003888.3	6572032	6572550	+	519	81
SCO5998	NC_003888.3	6573186	6574715	-	1530	3234
SCO5999	NC_003888.3	6575305	6578019	+	2715	4215
SCO6000	NC_003888.3	6578236	6578481	+	246	547
SCO6001	NC_003888.3	6578520	6578807	+	288	212
SCO6002	NC_003888.3	6578743	6579171	-	429	170
SCO6003	NC_003888.3	6579213	6580073	-	861	298
SCO6004	NC_003888.3	6580256	6584062	-	3807	547
SCO6005	NC_003888.3	6584624	6586033	+	1410	905
SCO6006	NC_003888.3	6586041	6587102	+	1062	450
SCO6007	NC_003888.3	6587099	6588007	+	909	224
SCO6008	NC_003888.3	6588242	6589453	+	1212	252
SCO6009	NC_003888.3	6589575	6590690	+	1116	724
SCO6010	NC_003888.3	6590859	6591641	+	783	206
SCO6011	NC_003888.3	6591638	6592930	+	1293	251
SCO6012	NC_003888.3	6593034	6594557	-	1524	44
SCO6013	NC_003888.3	6594926	6596854	+	1929	4074
SCO6014	NC_003888.3	6597042	6598553	+	1512	2192
SCO6015	NC_003888.3	6598656	6599033	-	378	194
SCO6018	NC_003888.3	6600024	6601049	+	1026	103
SCO6019	NC_003888.3	6601234	6602355	+	1122	210
SCO6020	NC_003888.3	6602452	6603552	-	1101	132
SCO6021	NC_003888.3	6603996	6605621	+	1626	181
SCO6022	NC_003888.3	6605637	6607259	+	1623	34
SCO6023	NC_003888.3	6607256	6609016	+	1761	57
SCO6024	NC_003888.3	6609013	6611106	+	2094	66
SCO6025	NC_003888.3	6611138	6613105	+	1968	21
SCO6026	NC_003888.3	6613171	6615300	-	2130	670
SCO6027	NC_003888.3	6615297	6616514	-	1218	459
SCO6028	NC_003888.3	6616708	6617892	-	1185	1039
SCO6029	NC_003888.3	6618177	6618839	-	663	2564
SCO6030	NC_003888.3	6619133	6619849	-	717	798
SCO6031	NC_003888.3	6620001	6621068	+	1068	970
SCO6032	NC_003888.3	6621097	6622617	-	1521	185
SCO6033	NC_003888.3	6623033	6624127	+	1095	213
SCO6034	NC_003888.3	6624109	6625437	+	1329	103
SCO6035	NC_003888.3	6625434	6626642	+	1209	75
SCO6036	NC_003888.3	6626635	6627204	+	570	34
SCO6037	NC_003888.3	6627211	6628443	+	1233	64
SCO6038	NC_003888.3	6628480	6629631	-	1152	387
SCO6039	NC_003888.3	6629805	6631202	-	1398	479
SCO6040	NC_003888.3	6631230	6632213	-	984	25
SCO6041	NC_003888.3	6632494	6633978	+	1485	469
SCO6042	NC_003888.3	6633983	6634714	+	732	1065
SCO6043	NC_003888.3	6634715	6636346	-	1632	1178
SCO6044	NC_003888.3	6636431	6637228	-	798	861
SCO6045	NC_003888.3	6637343	6638659	-	1317	426
SCO6046	NC_003888.3	6638803	6639552	-	750	184
SCO6047	NC_003888.3	6639597	6640451	+	855	121
SCO6048	NC_003888.3	6640448	6641122	+	675	299
SCO6049	NC_003888.3	6641114	6641344	-	231	219
SCO6050	NC_003888.3	6641362	6642231	-	870	730
SCO6051	NC_003888.3	6642322	6643863	-	1542	869
SCO6052	NC_003888.3	6643915	6645312	-	1398	990
SCO6053	NC_003888.3	6645402	6646190	-	789	193
SCO6054	NC_003888.3	6646291	6647781	-	1491	230
SCO6055	NC_003888.3	6647790	6648371	-	582	145
SCO6056	NC_003888.3	6648450	6648851	-	402	206
SCO6057	NC_003888.3	6649041	6650093	-	1053	75
SCO6058	NC_003888.3	6650674	6651471	+	798	192
SCO6059	NC_003888.3	6651616	6652161	+	546	590
SCO6060	NC_003888.3	6652235	6653623	+	1389	1064
SCO6061	NC_003888.3	6653637	6654044	+	408	708
SCO6062	NC_003888.3	6654298	6655458	+	1161	227
SCO6063	NC_003888.3	6655455	6656168	+	714	28
SCO6064	NC_003888.3	6656165	6656830	+	666	29
SCO6065	NC_003888.3	6656904	6657866	+	963	594
SCO6066	NC_003888.3	6657898	6658443	-	546	83
SCO6067	NC_003888.3	6658496	6658855	-	360	44
SCO6068	NC_003888.3	6658857	6659276	-	420	61
SCO6069	NC_003888.3	6659273	6661906	-	2634	240
SCO6070	NC_003888.3	6661975	6662988	-	1014	253
SCO6071	NC_003888.3	6663344	6663991	+	648	509
SCO6072	NC_003888.3	6664069	6666069	+	2001	241
SCO6073	NC_003888.3	6666219	6668399	+	2181	2210
SCO6074	NC_003888.3	6668513	6669124	+	612	585
SCO6075	NC_003888.3	6669117	6669938	-	822	340
SCO6076	NC_003888.3	6670057	6671187	+	1131	1559
SCO6077	NC_003888.3	6671184	6672188	+	1005	880
SCO6078	NC_003888.3	6672199	6673944	-	1746	1124
SCO6079	NC_003888.3	6674122	6674673	+	552	554
SCO6080	NC_003888.3	6675067	6676224	+	1158	277
SCO6081	NC_003888.3	6676232	6678649	-	2418	578
SCO6082	NC_003888.3	6678718	6680826	-	2109	892
SCO6083	NC_003888.3	6681383	6682630	+	1248	395
SCO6084	NC_003888.3	6682745	6683479	+	735	214
SCO6085	NC_003888.3	6683518	6684384	-	867	251
SCO6086	NC_003888.3	6684546	6685493	+	948	57
SCO6087	NC_003888.3	6685490	6686323	+	834	42
SCO6088	NC_003888.3	6686323	6687615	+	1293	62
SCO6089	NC_003888.3	6687926	6688708	+	783	8
SCO6090	NC_003888.3	6688705	6689961	+	1257	109
SCO6091	NC_003888.3	6690041	6692311	-	2271	130
SCO6092	NC_003888.3	6692660	6693208	+	549	459
SCO6093	NC_003888.3	6693222	6693968	-	747	539
SCO6094	NC_003888.3	6693977	6694888	-	912	1117
SCO6095	NC_003888.3	6694875	6695669	-	795	1495
SCO6096	NC_003888.3	6695702	6696805	-	1104	2541
SCO6097	NC_003888.3	6697066	6698421	-	1356	5323
SCO6098	NC_003888.3	6698424	6699362	-	939	4515
SCO6099	NC_003888.3	6699359	6699895	-	537	2059
SCO6100	NC_003888.3	6700005	6700715	-	711	3771
SCO6101	NC_003888.3	6700712	6700891	-	180	753
SCO6102	NC_003888.3	6700888	6702585	-	1698	8790
SCO6103	NC_003888.3	6702969	6703541	-	573	412
SCO6104	NC_003888.3	6703618	6704931	-	1314	3366
SCO6105	NC_003888.3	6705148	6706437	-	1290	217
SCO6106	NC_003888.3	6706680	6708353	-	1674	859
SCO6107	NC_003888.3	6708580	6709614	+	1035	347
SCO6108	NC_003888.3	6709909	6711471	+	1563	514
SCO6109	NC_003888.3	6711507	6713030	+	1524	362
SCO6110	NC_003888.3	6713089	6714015	-	927	55
SCO6111	NC_003888.3	6714012	6715769	-	1758	101
SCO6112	NC_003888.3	6715766	6716659	-	894	34
SCO6113	NC_003888.3	6716656	6717615	-	960	24
SCO6114	NC_003888.3	6717677	6719485	-	1809	84
SCO6115	NC_003888.3	6719695	6720918	+	1224	97
SCO6116	NC_003888.3	6720968	6722509	+	1542	75
SCO6117	NC_003888.3	6722506	6723300	+	795	26
SCO6118	NC_003888.3	6723322	6724296	+	975	106
SCO6119	NC_003888.3	6724307	6724990	+	684	59
SCO6120	NC_003888.3	6725136	6725624	+	489	82
SCO6121	NC_003888.3	6725692	6726270	-	579	75
SCO6122	NC_003888.3	6726363	6726809	+	447	18
SCO6123	NC_003888.3	6726883	6727275	-	393	20
SCO6124	NC_003888.3	6727703	6728032	+	330	42
SCO6125	NC_003888.3	6728081	6728752	+	672	73
SCO6126	NC_003888.3	6728774	6729088	-	315	167
SCO6127	NC_003888.3	6729231	6730739	+	1509	574
SCO6128	NC_003888.3	6730693	6730926	-	234	222
SCO6129	NC_003888.3	6730923	6731834	-	912	392
SCO6130	NC_003888.3	6731917	6732270	+	354	37
SCO6131	NC_003888.3	6732336	6733691	-	1356	507
SCO6132	NC_003888.3	6733884	6734480	-	597	28
SCO6133	NC_003888.3	6734477	6735859	-	1383	94
SCO6134	NC_003888.3	6735856	6736854	-	999	54
SCO6135	NC_003888.3	6736851	6737525	-	675	31
SCO6136	NC_003888.3	6737522	6738541	-	1020	92
SCO6137	NC_003888.3	6738552	6739466	-	915	219
SCO6138	NC_003888.3	6739546	6740469	+	924	11
SCO6139	NC_003888.3	6740466	6741632	+	1167	812
SCO6140	NC_003888.3	6741629	6742288	+	660	260
SCO6141	NC_003888.3	6742307	6742909	-	603	52
SCO6142	NC_003888.3	6742955	6743446	+	492	11
SCO6143	NC_003888.3	6743443	6744198	+	756	16
SCO6144	NC_003888.3	6744201	6744770	-	570	135
SCO6145	NC_003888.3	6744922	6746640	+	1719	25
SCO6146	NC_003888.3	6746637	6747161	+	525	66
SCO6147	NC_003888.3	6747192	6748448	-	1257	246
SCO6148	NC_003888.3	6748555	6749883	+	1329	875
SCO6149	NC_003888.3	6750131	6751231	+	1101	1728
SCO6150	NC_003888.3	6751304	6752737	+	1434	373
SCO6151	NC_003888.3	6752734	6753294	+	561	145
SCO6152	NC_003888.3	6753257	6753739	-	483	181
SCO6153	NC_003888.3	6753801	6754784	-	984	302
SCO6154	NC_003888.3	6755707	6756879	+	1173	505
SCO6155	NC_003888.3	6756908	6758650	+	1743	2383
SCO6156	NC_003888.3	6758794	6759201	+	408	461
SCO6157	NC_003888.3	6759259	6760323	-	1065	4018
SCO6158	NC_003888.3	6760581	6761426	-	846	724
SCO6159	NC_003888.3	6761595	6762416	+	822	738
SCO6160	NC_003888.3	6762662	6765049	-	2388	51
SCO6161	NC_003888.3	6765129	6765518	-	390	29
SCO6162	NC_003888.3	6765623	6766405	-	783	87
SCO6163	NC_003888.3	6766414	6767325	-	912	122
SCO6164	NC_003888.3	6767705	6768031	+	327	6
SCO6165	NC_003888.3	6768101	6768478	+	378	3
SCO6166	NC_003888.3	6768481	6769299	+	819	20
SCO6167	NC_003888.3	6769408	6770778	+	1371	38
SCO6168	NC_003888.3	6770801	6771589	-	789	114
SCO6169	NC_003888.3	6771761	6773470	-	1710	840
SCO6170	NC_003888.3	6773787	6774677	+	891	101
SCO6171	NC_003888.3	6774677	6775267	+	591	61
SCO6172	NC_003888.3	6775270	6777756	+	2487	247
SCO6173	NC_003888.3	6777908	6779365	+	1458	73
SCO6174	NC_003888.3	6779417	6780604	+	1188	57
SCO6175	NC_003888.3	6780609	6781592	+	984	84
SCO6176	NC_003888.3	6781601	6782431	-	831	196
SCO6177	NC_003888.3	6782568	6783008	-	441	220
SCO6178	NC_003888.3	6783029	6783811	-	783	90
SCO6179	NC_003888.3	6783983	6784975	+	993	355
SCO6180	NC_003888.3	6785096	6786736	+	1641	1282
SCO6181	NC_003888.3	6786733	6787767	+	1035	471
SCO6182	NC_003888.3	6787764	6788621	+	858	305
