# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C24_3.txt" "align/C24_3.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C24_3.bam
SCO5767	NC_003888.3	6304820	6306028	+	1209	889
SCO5768	NC_003888.3	6306165	6306365	-	201	349
SCO5769	NC_003888.3	6306654	6307778	+	1125	2826
SCO5770	NC_003888.3	6307998	6308564	+	567	583
SCO5771	NC_003888.3	6308921	6309319	-	399	245
SCO5772	NC_003888.3	6309316	6309864	-	549	670
SCO5773	NC_003888.3	6310159	6311784	-	1626	1037
SCO5774	NC_003888.3	6311961	6312860	-	900	1436
SCO5775	NC_003888.3	6312857	6313525	-	669	1230
SCO5776	NC_003888.3	6313610	6314446	-	837	3973
SCO5777	NC_003888.3	6314572	6315348	-	777	1437
SCO5778	NC_003888.3	6315651	6316337	+	687	205
SCO5779	NC_003888.3	6316347	6317792	+	1446	145
SCO5780	NC_003888.3	6317771	6318766	-	996	203
SCO5781	NC_003888.3	6318816	6319355	+	540	199
SCO5782	NC_003888.3	6319451	6320686	-	1236	434
SCO5783	NC_003888.3	6320691	6321176	-	486	461
SCO5784	NC_003888.3	6321291	6322367	+	1077	158
SCO5785	NC_003888.3	6322367	6323026	+	660	83
SCO5786	NC_003888.3	6323081	6324283	-	1203	22
SCO5787	NC_003888.3	6324453	6325970	+	1518	1781
SCO5788	NC_003888.3	6326020	6326733	+	714	426
SCO5789	NC_003888.3	6326868	6327161	-	294	1265
SCO5790	NC_003888.3	6327186	6327473	-	288	1323
SCO5791	NC_003888.3	6327656	6328594	+	939	247
SCO5792	NC_003888.3	6328696	6329199	+	504	888
SCO5793	NC_003888.3	6329272	6330141	+	870	930
SCO5794	NC_003888.3	6330388	6332565	+	2178	3063
SCO5795	NC_003888.3	6332816	6334354	+	1539	134
SCO5796	NC_003888.3	6334502	6335995	+	1494	2648
SCO5797	NC_003888.3	6336091	6337308	-	1218	1101
SCO5798	NC_003888.3	6337406	6338635	-	1230	3246
SCO5799	NC_003888.3	6338949	6340547	+	1599	1633
SCO5800	NC_003888.3	6340587	6342533	+	1947	751
SCO5801	NC_003888.3	6342563	6343258	+	696	555
SCO5802	NC_003888.3	6343581	6345575	+	1995	2663
SCO5803	NC_003888.3	6345664	6346368	-	705	7687
SCO5804	NC_003888.3	6347027	6347575	+	549	1440
SCO5805	NC_003888.3	6347744	6350647	+	2904	7933
SCO5806	NC_003888.3	6350725	6351333	-	609	1198
SCO5807	NC_003888.3	6351356	6352033	+	678	277
SCO5808	NC_003888.3	6352147	6352806	+	660	409
SCO5809	NC_003888.3	6352819	6353724	+	906	1036
SCO5810	NC_003888.3	6354012	6355559	-	1548	989
SCO5811	NC_003888.3	6355747	6356367	+	621	379
SCO5812	NC_003888.3	6356449	6357150	+	702	838
SCO5813	NC_003888.3	6357219	6357857	+	639	1305
SCO5814	NC_003888.3	6358172	6358786	-	615	502
SCO5815	NC_003888.3	6359074	6361233	+	2160	661
SCO5816	NC_003888.3	6361399	6363003	+	1605	168
SCO5817	NC_003888.3	6363009	6363893	+	885	1567
SCO5818	NC_003888.3	6363949	6366183	+	2235	412
SCO5819	NC_003888.3	6366349	6367236	+	888	6705
SCO5820	NC_003888.3	6367665	6369200	+	1536	11326
SCO5821	NC_003888.3	6369367	6370224	+	858	1331
SCO5822	NC_003888.3	6371006	6373129	+	2124	2530
SCO5823	NC_003888.3	6373348	6373872	+	525	51
SCO5824	NC_003888.3	6373869	6375023	+	1155	146
SCO5825	NC_003888.3	6375020	6375709	+	690	235
SCO5826	NC_003888.3	6375779	6376357	+	579	6333
SCO5827	NC_003888.3	6376354	6377946	+	1593	8552
SCO5828	NC_003888.3	6377983	6378663	-	681	1234
SCO5829	NC_003888.3	6378660	6380360	-	1701	489
SCO5830	NC_003888.3	6380416	6381357	-	942	290
SCO5831	NC_003888.3	6381412	6382677	-	1266	306
SCO5832	NC_003888.3	6382802	6383974	+	1173	97
SCO5833	NC_003888.3	6384115	6384351	-	237	1629
SCO5834	NC_003888.3	6384501	6385247	-	747	365
SCO5835	NC_003888.3	6385339	6386427	+	1089	446
SCO5836	NC_003888.3	6386424	6388880	-	2457	3257
SCO5837	NC_003888.3	6389216	6390568	+	1353	3603
SCO5838	NC_003888.3	6390565	6391953	+	1389	3647
SCO5839	NC_003888.3	6392322	6393074	+	753	1455
SCO5840	NC_003888.3	6393195	6393890	+	696	370
SCO5841	NC_003888.3	6394045	6394326	-	282	380
SCO5842	NC_003888.3	6394529	6397648	+	3120	875
SCO5843	NC_003888.3	6397754	6398341	+	588	1174
SCO5844	NC_003888.3	6398341	6399534	+	1194	838
SCO5845	NC_003888.3	6399582	6400232	+	651	238
SCO5846	NC_003888.3	6400262	6402331	-	2070	77
SCO5847	NC_003888.3	6402599	6403366	+	768	175
SCO5848	NC_003888.3	6403579	6404886	+	1308	185
SCO5849	NC_003888.3	6404883	6406040	+	1158	148
SCO5850	NC_003888.3	6406090	6407082	+	993	146
SCO5851	NC_003888.3	6407079	6408017	+	939	102
SCO5852	NC_003888.3	6408122	6408970	+	849	206
SCO5853	NC_003888.3	6409025	6409828	-	804	685
SCO5854	NC_003888.3	6410064	6410915	+	852	684
SCO5855	NC_003888.3	6411199	6412257	-	1059	5184
SCO5856	NC_003888.3	6412730	6413614	+	885	247
SCO5857	NC_003888.3	6413538	6414875	-	1338	524
SCO5858	NC_003888.3	6414817	6415998	-	1182	292
SCO5859	NC_003888.3	6416236	6417363	+	1128	1238
SCO5860	NC_003888.3	6417372	6418190	+	819	812
SCO5861	NC_003888.3	6418515	6419081	+	567	296
SCO5862	NC_003888.3	6419308	6419961	+	654	290
SCO5863	NC_003888.3	6419968	6421212	+	1245	423
SCO5864	NC_003888.3	6421618	6421914	+	297	3139
SCO5865	NC_003888.3	6421928	6422881	+	954	1687
SCO5866	NC_003888.3	6422895	6423359	-	465	326
SCO5867	NC_003888.3	6423417	6424001	+	585	617
SCO5868	NC_003888.3	6423998	6424549	+	552	1335
SCO5869	NC_003888.3	6424551	6425303	+	753	2763
SCO5870	NC_003888.3	6425493	6426185	+	693	432
SCO5871	NC_003888.3	6426319	6428865	+	2547	543
SCO5872	NC_003888.3	6428862	6429545	+	684	119
SCO5873	NC_003888.3	6429542	6430006	+	465	811
SCO5874	NC_003888.3	6430010	6430828	+	819	1390
SCO5875	NC_003888.3	6430947	6431627	-	681	575
SCO5876	NC_003888.3	6431627	6432298	-	672	691
SCO5877	NC_003888.3	6432566	6433618	+	1053	159
SCO5878	NC_003888.3	6433668	6436616	+	2949	326
SCO5879	NC_003888.3	6436613	6437788	+	1176	143
SCO5880	NC_003888.3	6437814	6438134	+	321	100
SCO5881	NC_003888.3	6438206	6438859	-	654	713
SCO5882	NC_003888.3	6439123	6440310	-	1188	27
SCO5883	NC_003888.3	6440423	6441208	-	786	20
SCO5884	NC_003888.3	6441276	6442166	-	891	9
SCO5885	NC_003888.3	6442174	6442614	-	441	24
SCO5886	NC_003888.3	6442753	6443976	-	1224	79
SCO5887	NC_003888.3	6443973	6444218	-	246	38
SCO5888	NC_003888.3	6444587	6445594	+	1008	33
SCO5889	NC_003888.3	6445654	6445917	+	264	2
SCO5890	NC_003888.3	6445914	6447836	+	1923	42
SCO5891	NC_003888.3	6447950	6449548	+	1599	27
SCO5892	NC_003888.3	6449549	6456442	+	6894	77
SCO5893	NC_003888.3	6456446	6457489	+	1044	12
SCO5894	NC_003888.3	6457476	6458318	+	843	13
SCO5895	NC_003888.3	6458306	6459394	+	1089	24
SCO5896	NC_003888.3	6459417	6462218	+	2802	87
SCO5897	NC_003888.3	6462296	6463483	+	1188	229
SCO5898	NC_003888.3	6463526	6464206	+	681	376
SCO5899	NC_003888.3	6464371	6465258	+	888	162
SCO5900	NC_003888.3	6465627	6467702	+	2076	1177
SCO5901	NC_003888.3	6467755	6469131	+	1377	987
SCO5904	NC_003888.3	6470494	6470874	-	381	9
SCO5905	NC_003888.3	6470909	6473452	-	2544	122
SCO5906	NC_003888.3	6473606	6474202	+	597	134
SCO5907	NC_003888.3	6474317	6474436	-	120	7
SCO5908	NC_003888.3	6474517	6474711	+	195	8
SCO5909	NC_003888.3	6474708	6474914	+	207	4
SCO5910	NC_003888.3	6474947	6475291	+	345	11
SCO5911	NC_003888.3	6475426	6476991	-	1566	129
SCO5912	NC_003888.3	6477438	6480035	+	2598	22
SCO5913	NC_003888.3	6480200	6481435	+	1236	25
SCO5914	NC_003888.3	6481608	6482600	-	993	403
SCO5915	NC_003888.3	6482843	6483358	+	516	43
SCO5916	NC_003888.3	6483675	6484187	+	513	14
SCO5917	NC_003888.3	6484965	6485303	+	339	50
SCO5918	NC_003888.3	6486961	6487272	-	312	18
SCO5919	NC_003888.3	6487321	6487725	-	405	24
SCO5920	NC_003888.3	6487772	6489268	-	1497	24
SCO5921	NC_003888.3	6489617	6489820	-	204	32
SCO5922	NC_003888.3	6490462	6491442	-	981	88
SCO5923	NC_003888.3	6492065	6493150	-	1086	4
SCO5924	NC_003888.3	6493143	6494912	-	1770	27
SCO5925	NC_003888.3	6494967	6495218	-	252	3
SCO5926	NC_003888.3	6495215	6495736	-	522	9
SCO5927	NC_003888.3	6495872	6496093	-	222	15
SCO5928	NC_003888.3	6496282	6496986	-	705	31
SCO5929	NC_003888.3	6497455	6498231	-	777	48
SCO5930	NC_003888.3	6498298	6499377	+	1080	25
SCO5931	NC_003888.3	6499512	6500945	-	1434	96
SCO5932	NC_003888.3	6501336	6502763	+	1428	13
SCO5933	NC_003888.3	6502747	6503922	-	1176	64
SCO5934	NC_003888.3	6504150	6504752	+	603	88
SCO5935	NC_003888.3	6504749	6505642	+	894	116
SCO5936	NC_003888.3	6505626	6505787	-	162	21
SCO5937	NC_003888.3	6505802	6506170	-	369	68
SCO5938	NC_003888.3	6506167	6506775	-	609	260
SCO5939	NC_003888.3	6506808	6507281	+	474	1
SCO5940	NC_003888.3	6507329	6507988	+	660	52
SCO5941	NC_003888.3	6507985	6509133	+	1149	57
SCO5942	NC_003888.3	6509216	6509833	+	618	189
SCO5943	NC_003888.3	6510025	6510810	+	786	5
SCO5944	NC_003888.3	6510803	6511951	+	1149	14
SCO5945	NC_003888.3	6511948	6513768	+	1821	22
SCO5946	NC_003888.3	6513765	6514538	+	774	74
SCO5947	NC_003888.3	6514553	6515950	+	1398	29
SCO5948	NC_003888.3	6515947	6517140	+	1194	21
SCO5949	NC_003888.3	6517425	6517973	+	549	17
SCO5950	NC_003888.3	6518093	6519544	-	1452	22
SCO5951	NC_003888.3	6519692	6520303	+	612	66
SCO5952	NC_003888.3	6520547	6521299	+	753	2531
SCO5953	NC_003888.3	6521302	6524043	+	2742	833
SCO5954	NC_003888.3	6524142	6526439	+	2298	274
SCO5955	NC_003888.3	6526506	6526940	-	435	109
SCO5956	NC_003888.3	6526903	6527715	+	813	174
SCO5957	NC_003888.3	6527871	6529472	+	1602	164
SCO5958	NC_003888.3	6529489	6530343	-	855	578
SCO5959	NC_003888.3	6530340	6531089	-	750	494
SCO5960	NC_003888.3	6531090	6531446	-	357	569
SCO5961	NC_003888.3	6531443	6532141	-	699	1483
SCO5962	NC_003888.3	6532428	6533018	-	591	20
SCO5963	NC_003888.3	6533083	6533658	-	576	3
SCO5964	NC_003888.3	6533655	6535013	-	1359	35
SCO5965	NC_003888.3	6535301	6535768	+	468	32
SCO5966	NC_003888.3	6535912	6539055	-	3144	37
SCO5967	NC_003888.3	6539260	6539670	+	411	314
SCO5968	NC_003888.3	6539766	6540974	+	1209	257
SCO5969	NC_003888.3	6540971	6541324	+	354	86
SCO5970	NC_003888.3	6541507	6541977	+	471	166
SCO5971	NC_003888.3	6542306	6543229	+	924	617
SCO5972	NC_003888.3	6543305	6544900	+	1596	678
SCO5973	NC_003888.3	6544981	6547509	+	2529	752
SCO5974	NC_003888.3	6547561	6548856	-	1296	134
SCO5975	NC_003888.3	6549048	6550304	+	1257	362
SCO5976	NC_003888.3	6550399	6551406	+	1008	410
SCO5977	NC_003888.3	6551536	6552975	+	1440	97
SCO5978	NC_003888.3	6552935	6553420	-	486	33
SCO5979	NC_003888.3	6553552	6554379	+	828	6
SCO5980	NC_003888.3	6554384	6556789	+	2406	26
SCO5981	NC_003888.3	6556777	6557688	-	912	19
SCO5982	NC_003888.3	6557772	6558617	-	846	116
SCO5983	NC_003888.3	6558619	6560310	-	1692	21
SCO5984	NC_003888.3	6560442	6561617	+	1176	33
SCO5985	NC_003888.3	6561614	6562012	+	399	23
SCO5986	NC_003888.3	6562040	6562867	+	828	321
SCO5987	NC_003888.3	6562884	6563093	-	210	139
SCO5988	NC_003888.3	6563335	6563778	+	444	59
SCO5989	NC_003888.3	6563897	6564781	-	885	96
SCO5990	NC_003888.3	6564792	6565028	-	237	58
SCO5991	NC_003888.3	6565263	6565649	+	387	259
SCO5992	NC_003888.3	6565701	6566195	+	495	25
SCO5993	NC_003888.3	6566262	6567074	+	813	10
SCO5994	NC_003888.3	6567071	6567973	+	903	10
SCO5995	NC_003888.3	6568057	6568779	+	723	3603
SCO5996	NC_003888.3	6568779	6571592	+	2814	4688
SCO5997	NC_003888.3	6572032	6572550	+	519	41
SCO5998	NC_003888.3	6573186	6574715	-	1530	1012
SCO5999	NC_003888.3	6575305	6578019	+	2715	5631
SCO6000	NC_003888.3	6578236	6578481	+	246	870
SCO6001	NC_003888.3	6578520	6578807	+	288	422
SCO6002	NC_003888.3	6578743	6579171	-	429	322
SCO6003	NC_003888.3	6579213	6580073	-	861	600
SCO6004	NC_003888.3	6580256	6584062	-	3807	704
SCO6005	NC_003888.3	6584624	6586033	+	1410	916
SCO6006	NC_003888.3	6586041	6587102	+	1062	566
SCO6007	NC_003888.3	6587099	6588007	+	909	245
SCO6008	NC_003888.3	6588242	6589453	+	1212	342
SCO6009	NC_003888.3	6589575	6590690	+	1116	432
SCO6010	NC_003888.3	6590859	6591641	+	783	119
SCO6011	NC_003888.3	6591638	6592930	+	1293	164
SCO6012	NC_003888.3	6593034	6594557	-	1524	14
SCO6013	NC_003888.3	6594926	6596854	+	1929	4659
SCO6014	NC_003888.3	6597042	6598553	+	1512	316
SCO6015	NC_003888.3	6598656	6599033	-	378	72
SCO6018	NC_003888.3	6600024	6601049	+	1026	138
SCO6019	NC_003888.3	6601234	6602355	+	1122	322
SCO6020	NC_003888.3	6602452	6603552	-	1101	194
SCO6021	NC_003888.3	6603996	6605621	+	1626	182
SCO6022	NC_003888.3	6605637	6607259	+	1623	44
SCO6023	NC_003888.3	6607256	6609016	+	1761	49
SCO6024	NC_003888.3	6609013	6611106	+	2094	60
SCO6025	NC_003888.3	6611138	6613105	+	1968	45
SCO6026	NC_003888.3	6613171	6615300	-	2130	877
SCO6027	NC_003888.3	6615297	6616514	-	1218	603
SCO6028	NC_003888.3	6616708	6617892	-	1185	1883
SCO6029	NC_003888.3	6618177	6618839	-	663	454
SCO6030	NC_003888.3	6619133	6619849	-	717	404
SCO6031	NC_003888.3	6620001	6621068	+	1068	1633
SCO6032	NC_003888.3	6621097	6622617	-	1521	254
SCO6033	NC_003888.3	6623033	6624127	+	1095	224
SCO6034	NC_003888.3	6624109	6625437	+	1329	94
SCO6035	NC_003888.3	6625434	6626642	+	1209	95
SCO6036	NC_003888.3	6626635	6627204	+	570	56
SCO6037	NC_003888.3	6627211	6628443	+	1233	70
SCO6038	NC_003888.3	6628480	6629631	-	1152	3521
SCO6039	NC_003888.3	6629805	6631202	-	1398	4320
SCO6040	NC_003888.3	6631230	6632213	-	984	78
SCO6041	NC_003888.3	6632494	6633978	+	1485	522
SCO6042	NC_003888.3	6633983	6634714	+	732	2179
SCO6043	NC_003888.3	6634715	6636346	-	1632	862
SCO6044	NC_003888.3	6636431	6637228	-	798	1437
SCO6045	NC_003888.3	6637343	6638659	-	1317	206
SCO6046	NC_003888.3	6638803	6639552	-	750	188
SCO6047	NC_003888.3	6639597	6640451	+	855	105
SCO6048	NC_003888.3	6640448	6641122	+	675	82
SCO6049	NC_003888.3	6641114	6641344	-	231	54
SCO6050	NC_003888.3	6641362	6642231	-	870	2
SCO6051	NC_003888.3	6642322	6643863	-	1542	74
SCO6052	NC_003888.3	6643915	6645312	-	1398	339
SCO6053	NC_003888.3	6645402	6646190	-	789	37
SCO6054	NC_003888.3	6646291	6647781	-	1491	46
SCO6055	NC_003888.3	6647790	6648371	-	582	24
SCO6056	NC_003888.3	6648450	6648851	-	402	39
SCO6057	NC_003888.3	6649041	6650093	-	1053	219
SCO6058	NC_003888.3	6650674	6651471	+	798	151
SCO6059	NC_003888.3	6651616	6652161	+	546	446
SCO6060	NC_003888.3	6652235	6653623	+	1389	955
SCO6061	NC_003888.3	6653637	6654044	+	408	636
SCO6062	NC_003888.3	6654298	6655458	+	1161	477
SCO6063	NC_003888.3	6655455	6656168	+	714	127
SCO6064	NC_003888.3	6656165	6656830	+	666	128
SCO6065	NC_003888.3	6656904	6657866	+	963	915
SCO6066	NC_003888.3	6657898	6658443	-	546	233
SCO6067	NC_003888.3	6658496	6658855	-	360	135
SCO6068	NC_003888.3	6658857	6659276	-	420	308
SCO6069	NC_003888.3	6659273	6661906	-	2634	856
SCO6070	NC_003888.3	6661975	6662988	-	1014	868
SCO6071	NC_003888.3	6663344	6663991	+	648	407
SCO6072	NC_003888.3	6664069	6666069	+	2001	235
SCO6073	NC_003888.3	6666219	6668399	+	2181	2181
SCO6074	NC_003888.3	6668513	6669124	+	612	407
SCO6075	NC_003888.3	6669117	6669938	-	822	220
SCO6076	NC_003888.3	6670057	6671187	+	1131	1342
SCO6077	NC_003888.3	6671184	6672188	+	1005	1140
SCO6078	NC_003888.3	6672199	6673944	-	1746	2264
SCO6079	NC_003888.3	6674122	6674673	+	552	748
SCO6080	NC_003888.3	6675067	6676224	+	1158	261
SCO6081	NC_003888.3	6676232	6678649	-	2418	198
SCO6082	NC_003888.3	6678718	6680826	-	2109	836
SCO6083	NC_003888.3	6681383	6682630	+	1248	1069
SCO6084	NC_003888.3	6682745	6683479	+	735	401
SCO6085	NC_003888.3	6683518	6684384	-	867	325
SCO6086	NC_003888.3	6684546	6685493	+	948	72
SCO6087	NC_003888.3	6685490	6686323	+	834	71
SCO6088	NC_003888.3	6686323	6687615	+	1293	86
SCO6089	NC_003888.3	6687926	6688708	+	783	6
SCO6090	NC_003888.3	6688705	6689961	+	1257	234
SCO6091	NC_003888.3	6690041	6692311	-	2271	829
SCO6092	NC_003888.3	6692660	6693208	+	549	478
SCO6093	NC_003888.3	6693222	6693968	-	747	902
SCO6094	NC_003888.3	6693977	6694888	-	912	1695
SCO6095	NC_003888.3	6694875	6695669	-	795	2313
SCO6096	NC_003888.3	6695702	6696805	-	1104	3485
SCO6097	NC_003888.3	6697066	6698421	-	1356	8011
SCO6098	NC_003888.3	6698424	6699362	-	939	6255
SCO6099	NC_003888.3	6699359	6699895	-	537	3016
SCO6100	NC_003888.3	6700005	6700715	-	711	4581
SCO6101	NC_003888.3	6700712	6700891	-	180	926
SCO6102	NC_003888.3	6700888	6702585	-	1698	9577
SCO6103	NC_003888.3	6702969	6703541	-	573	579
SCO6104	NC_003888.3	6703618	6704931	-	1314	6128
SCO6105	NC_003888.3	6705148	6706437	-	1290	422
SCO6106	NC_003888.3	6706680	6708353	-	1674	1462
SCO6107	NC_003888.3	6708580	6709614	+	1035	396
SCO6108	NC_003888.3	6709909	6711471	+	1563	1866
SCO6109	NC_003888.3	6711507	6713030	+	1524	1403
SCO6110	NC_003888.3	6713089	6714015	-	927	222
SCO6111	NC_003888.3	6714012	6715769	-	1758	123
SCO6112	NC_003888.3	6715766	6716659	-	894	57
SCO6113	NC_003888.3	6716656	6717615	-	960	35
SCO6114	NC_003888.3	6717677	6719485	-	1809	106
SCO6115	NC_003888.3	6719695	6720918	+	1224	115
SCO6116	NC_003888.3	6720968	6722509	+	1542	100
SCO6117	NC_003888.3	6722506	6723300	+	795	57
SCO6118	NC_003888.3	6723322	6724296	+	975	156
SCO6119	NC_003888.3	6724307	6724990	+	684	46
SCO6120	NC_003888.3	6725136	6725624	+	489	76
SCO6121	NC_003888.3	6725692	6726270	-	579	90
SCO6122	NC_003888.3	6726363	6726809	+	447	11
SCO6123	NC_003888.3	6726883	6727275	-	393	20
SCO6124	NC_003888.3	6727703	6728032	+	330	108
SCO6125	NC_003888.3	6728081	6728752	+	672	121
SCO6126	NC_003888.3	6728774	6729088	-	315	121
SCO6127	NC_003888.3	6729231	6730739	+	1509	759
SCO6128	NC_003888.3	6730693	6730926	-	234	360
SCO6129	NC_003888.3	6730923	6731834	-	912	501
SCO6130	NC_003888.3	6731917	6732270	+	354	49
SCO6131	NC_003888.3	6732336	6733691	-	1356	510
SCO6132	NC_003888.3	6733884	6734480	-	597	61
SCO6133	NC_003888.3	6734477	6735859	-	1383	172
SCO6134	NC_003888.3	6735856	6736854	-	999	136
SCO6135	NC_003888.3	6736851	6737525	-	675	44
SCO6136	NC_003888.3	6737522	6738541	-	1020	141
SCO6137	NC_003888.3	6738552	6739466	-	915	116
SCO6138	NC_003888.3	6739546	6740469	+	924	16
SCO6139	NC_003888.3	6740466	6741632	+	1167	1393
SCO6140	NC_003888.3	6741629	6742288	+	660	482
SCO6141	NC_003888.3	6742307	6742909	-	603	129
SCO6142	NC_003888.3	6742955	6743446	+	492	19
SCO6143	NC_003888.3	6743443	6744198	+	756	36
SCO6144	NC_003888.3	6744201	6744770	-	570	196
SCO6145	NC_003888.3	6744922	6746640	+	1719	32
SCO6146	NC_003888.3	6746637	6747161	+	525	87
SCO6147	NC_003888.3	6747192	6748448	-	1257	425
SCO6148	NC_003888.3	6748555	6749883	+	1329	965
SCO6149	NC_003888.3	6750131	6751231	+	1101	674
SCO6150	NC_003888.3	6751304	6752737	+	1434	143
SCO6151	NC_003888.3	6752734	6753294	+	561	133
SCO6152	NC_003888.3	6753257	6753739	-	483	117
SCO6153	NC_003888.3	6753801	6754784	-	984	188
SCO6154	NC_003888.3	6755707	6756879	+	1173	719
SCO6155	NC_003888.3	6756908	6758650	+	1743	653
SCO6156	NC_003888.3	6758794	6759201	+	408	332
SCO6157	NC_003888.3	6759259	6760323	-	1065	9697
SCO6158	NC_003888.3	6760581	6761426	-	846	99
SCO6159	NC_003888.3	6761595	6762416	+	822	560
SCO6160	NC_003888.3	6762662	6765049	-	2388	54
SCO6161	NC_003888.3	6765129	6765518	-	390	15
SCO6162	NC_003888.3	6765623	6766405	-	783	58
SCO6163	NC_003888.3	6766414	6767325	-	912	112
SCO6164	NC_003888.3	6767705	6768031	+	327	4
SCO6165	NC_003888.3	6768101	6768478	+	378	3
SCO6166	NC_003888.3	6768481	6769299	+	819	55
SCO6167	NC_003888.3	6769408	6770778	+	1371	180
SCO6168	NC_003888.3	6770801	6771589	-	789	323
SCO6169	NC_003888.3	6771761	6773470	-	1710	466
SCO6170	NC_003888.3	6773787	6774677	+	891	13
SCO6171	NC_003888.3	6774677	6775267	+	591	5
SCO6172	NC_003888.3	6775270	6777756	+	2487	66
SCO6173	NC_003888.3	6777908	6779365	+	1458	17
SCO6174	NC_003888.3	6779417	6780604	+	1188	7
SCO6175	NC_003888.3	6780609	6781592	+	984	80
SCO6176	NC_003888.3	6781601	6782431	-	831	358
SCO6177	NC_003888.3	6782568	6783008	-	441	251
SCO6178	NC_003888.3	6783029	6783811	-	783	341
SCO6179	NC_003888.3	6783983	6784975	+	993	100
SCO6180	NC_003888.3	6785096	6786736	+	1641	21
SCO6181	NC_003888.3	6786733	6787767	+	1035	2
SCO6182	NC_003888.3	6787764	6788621	+	858	5
SCO6183	NC_003888.3	6788618	6789625	+	1008	3
SCO6184	NC_003888.3	6789622	6790572	+	951	36
SCO6185	NC_003888.3	6790569	6791789	+	1221	11
SCO6186	NC_003888.3	6791786	6792481	+	696	12
SCO6187	NC_003888.3	6792478	6793869	+	1392	7
SCO6188	NC_003888.3	6793866	6795566	+	1701	16
SCO6189	NC_003888.3	6795563	6796516	+	954	3
SCO6190	NC_003888.3	6796513	6797409	+	897	11
SCO6191	NC_003888.3	6797459	6798373	-	915	2
SCO6192	NC_003888.3	6798812	6799918	+	1107	170
SCO6193	NC_003888.3	6800241	6803072	-	2832	641
SCO6194	NC_003888.3	6803232	6804071	-	840	268
SCO6195	NC_003888.3	6804196	6805872	+	1677	633
SCO6196	NC_003888.3	6805869	6807494	+	1626	1167
SCO6197	NC_003888.3	6807680	6808222	-	543	8366
SCO6198	NC_003888.3	6808799	6812269	+	3471	15870
SCO6199	NC_003888.3	6812417	6814648	+	2232	6178
SCO6200	NC_003888.3	6814657	6815349	-	693	420
SCO6201	NC_003888.3	6815497	6817281	+	1785	154
SCO6202	NC_003888.3	6817450	6818094	-	645	34
SCO6203	NC_003888.3	6818162	6818500	-	339	4
SCO6204	NC_003888.3	6818863	6820326	-	1464	152
SCO6205	NC_003888.3	6820531	6821421	-	891	195
SCO6206	NC_003888.3	6821469	6822308	-	840	175
SCO6207	NC_003888.3	6822463	6822717	+	255	332
SCO6208	NC_003888.3	6822714	6823082	+	369	730
SCO6209	NC_003888.3	6823172	6823747	+	576	35
SCO6210	NC_003888.3	6823744	6824145	+	402	31
SCO6211	NC_003888.3	6824153	6825088	+	936	70
SCO6212	NC_003888.3	6825153	6826568	+	1416	47
SCO6213	NC_003888.3	6826642	6828039	+	1398	76
SCO6214	NC_003888.3	6828295	6829683	+	1389	67
SCO6215	NC_003888.3	6830017	6830142	+	126	75
SCO6216	NC_003888.3	6830158	6830580	-	423	284
SCO6217	NC_003888.3	6830637	6831287	-	651	440
SCO6218	NC_003888.3	6831346	6831945	-	600	391
SCO6219	NC_003888.3	6832135	6835920	+	3786	3271
SCO6220	NC_003888.3	6836057	6842608	+	6552	3049
SCO6221	NC_003888.3	6842700	6843161	+	462	160
SCO6222	NC_003888.3	6843172	6844380	-	1209	260
SCO6223	NC_003888.3	6844468	6845118	+	651	53
SCO6224	NC_003888.3	6845172	6845987	-	816	486
SCO6225	NC_003888.3	6845987	6847252	-	1266	865
SCO6226	NC_003888.3	6847315	6848841	-	1527	87
SCO6227	NC_003888.3	6848969	6850522	+	1554	278
SCO6228	NC_003888.3	6850590	6851204	+	615	496
SCO6229	NC_003888.3	6851212	6852093	-	882	121
SCO6230	NC_003888.3	6852090	6853064	-	975	27
SCO6231	NC_003888.3	6853107	6854429	-	1323	57
SCO6232	NC_003888.3	6854701	6857163	+	2463	66
SCO6233	NC_003888.3	6857160	6858188	+	1029	210
SCO6234	NC_003888.3	6858440	6859594	+	1155	80
SCO6235	NC_003888.3	6859658	6859903	-	246	241
SCO6236	NC_003888.3	6859900	6860775	-	876	130
SCO6237	NC_003888.3	6860882	6861364	+	483	11
SCO6238	NC_003888.3	6861417	6862082	+	666	72
SCO6239	NC_003888.3	6862307	6863275	-	969	45
SCO6240	NC_003888.3	6863358	6864092	-	735	22
SCO6241	NC_003888.3	6864326	6864658	+	333	1
SCO6242	NC_003888.3	6864755	6865669	+	915	165
SCO6243	NC_003888.3	6865736	6867358	-	1623	422
SCO6244	NC_003888.3	6867543	6868166	-	624	89
SCO6245	NC_003888.3	6868320	6868634	+	315	338
SCO6246	NC_003888.3	6868657	6869469	-	813	589
SCO6247	NC_003888.3	6869725	6871062	+	1338	146
SCO6248	NC_003888.3	6871127	6872257	+	1131	127
SCO6249	NC_003888.3	6872329	6873105	-	777	24
SCO6250	NC_003888.3	6873167	6873760	+	594	8
SCO6251	NC_003888.3	6873849	6874406	+	558	4
SCO6252	NC_003888.3	6874704	6874904	-	201	1
SCO6253	NC_003888.3	6875083	6876336	+	1254	169
