# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C45_3.txt" "align/C45_3.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C45_3.bam
SCO6360	NC_003888.3	7020934	7021872	+	939	804
SCO6361	NC_003888.3	7021869	7022708	+	840	349
SCO6362	NC_003888.3	7022727	7024016	+	1290	448
SCO6363	NC_003888.3	7024013	7024681	+	669	183
SCO6364	NC_003888.3	7024745	7025536	-	792	126
SCO6365	NC_003888.3	7025526	7028168	-	2643	36
SCO6366	NC_003888.3	7028165	7028854	-	690	14
SCO6367	NC_003888.3	7028841	7029578	-	738	6
SCO6368	NC_003888.3	7029575	7030195	-	621	19
SCO6369	NC_003888.3	7030354	7031664	+	1311	52
SCO6370	NC_003888.3	7031672	7032706	-	1035	33
SCO6371	NC_003888.3	7032798	7033637	+	840	34
SCO6372	NC_003888.3	7033729	7033962	+	234	113
SCO6373	NC_003888.3	7034266	7035663	-	1398	1189
SCO6374	NC_003888.3	7035788	7037224	-	1437	2182
SCO6375	NC_003888.3	7037737	7038399	-	663	8955
SCO6376	NC_003888.3	7038757	7039656	+	900	461
SCO6377	NC_003888.3	7039699	7041054	-	1356	1039
SCO6378	NC_003888.3	7041611	7041910	-	300	71
SCO6379	NC_003888.3	7042054	7042737	-	684	183
SCO6380	NC_003888.3	7043084	7043440	-	357	513
SCO6381	NC_003888.3	7043724	7045067	-	1344	1212
SCO6382	NC_003888.3	7046618	7047526	+	909	498
SCO6383	NC_003888.3	7048443	7049126	-	684	216
SCO6384	NC_003888.3	7049382	7051151	-	1770	1791
SCO6385	NC_003888.3	7051526	7053460	-	1935	635
SCO6386	NC_003888.3	7053632	7054015	+	384	8
SCO6387	NC_003888.3	7054118	7054684	+	567	57
SCO6388	NC_003888.3	7054965	7055324	-	360	76
SCO6389	NC_003888.3	7055321	7055713	-	393	52
SCO6390	NC_003888.3	7056189	7057292	+	1104	1737
SCO6391	NC_003888.3	7057809	7059026	+	1218	364
SCO6392	NC_003888.3	7059104	7060243	-	1140	64
SCO6393	NC_003888.3	7060375	7061838	+	1464	2525
SCO6394	NC_003888.3	7061835	7062605	+	771	1396
SCO6399	NC_003888.3	7065214	7065729	-	516	488
SCO6400	NC_003888.3	7066309	7067553	+	1245	153
SCO6401	NC_003888.3	7067605	7068132	-	528	20
SCO6402	NC_003888.3	7067650	7068003	+	354	0
SCO6403	NC_003888.3	7068218	7068598	-	381	52
SCO6404	NC_003888.3	7069255	7069434	+	180	18
SCO6405	NC_003888.3	7069508	7071526	+	2019	688
SCO6406	NC_003888.3	7071396	7071791	-	396	67
SCO6407	NC_003888.3	7071944	7073755	+	1812	1284
SCO6408	NC_003888.3	7073756	7076284	-	2529	9297
SCO6409	NC_003888.3	7076437	7077213	-	777	776
SCO6410	NC_003888.3	7077312	7077563	+	252	417
SCO6411	NC_003888.3	7077746	7078588	+	843	1341
SCO6412	NC_003888.3	7078585	7079868	+	1284	1123
SCO6413	NC_003888.3	7079908	7081521	+	1614	600
SCO6414	NC_003888.3	7081657	7082499	+	843	163
SCO6415	NC_003888.3	7082535	7083938	+	1404	463
SCO6416	NC_003888.3	7083950	7084972	+	1023	339
SCO6417	NC_003888.3	7085067	7086635	+	1569	175
SCO6418	NC_003888.3	7086736	7088364	-	1629	204
SCO6419	NC_003888.3	7088518	7089174	-	657	181
SCO6420	NC_003888.3	7089432	7090445	-	1014	17
SCO6421	NC_003888.3	7090613	7091761	+	1149	189
SCO6422	NC_003888.3	7091758	7092432	+	675	139
SCO6423	NC_003888.3	7092451	7093617	-	1167	418
SCO6424	NC_003888.3	7093614	7094609	-	996	43
SCO6425	NC_003888.3	7094757	7095527	+	771	64
SCO6426	NC_003888.3	7095676	7096188	+	513	30
SCO6427	NC_003888.3	7096185	7097480	+	1296	35
SCO6428	NC_003888.3	7097567	7104511	-	6945	85
SCO6429	NC_003888.3	7104902	7106290	+	1389	204
SCO6430	NC_003888.3	7106284	7108176	+	1893	174
SCO6431	NC_003888.3	7108264	7111779	+	3516	267
SCO6432	NC_003888.3	7111866	7116089	+	4224	205
SCO6433	NC_003888.3	7116086	7116493	+	408	65
SCO6434	NC_003888.3	7116513	7117874	+	1362	171
SCO6435	NC_003888.3	7117871	7118257	+	387	41
SCO6436	NC_003888.3	7118254	7119774	+	1521	150
SCO6437	NC_003888.3	7119848	7121122	+	1275	107
SCO6438	NC_003888.3	7121125	7122447	+	1323	979
SCO6439	NC_003888.3	7122416	7122904	-	489	397
SCO6440	NC_003888.3	7123131	7123883	+	753	2575
SCO6441	NC_003888.3	7123886	7125292	+	1407	2303
SCO6442	NC_003888.3	7125293	7126396	+	1104	880
SCO6443	NC_003888.3	7126477	7127388	+	912	434
SCO6444	NC_003888.3	7127464	7129407	+	1944	648
SCO6445	NC_003888.3	7129505	7130350	+	846	602
SCO6446	NC_003888.3	7130387	7131346	+	960	411
SCO6447	NC_003888.3	7131401	7132141	-	741	98
SCO6448	NC_003888.3	7132189	7133130	+	942	987
SCO6449	NC_003888.3	7133229	7134647	+	1419	753
SCO6450	NC_003888.3	7134644	7135153	+	510	89
SCO6451	NC_003888.3	7135277	7136905	+	1629	5440
SCO6452	NC_003888.3	7136902	7137906	+	1005	1646
SCO6453	NC_003888.3	7137903	7138841	+	939	912
SCO6454	NC_003888.3	7138838	7139845	+	1008	632
SCO6455	NC_003888.3	7139838	7140506	+	669	398
SCO6456	NC_003888.3	7140529	7141923	-	1395	187
SCO6457	NC_003888.3	7142206	7146129	+	3924	2544
SCO6458	NC_003888.3	7146169	7147047	+	879	184
SCO6459	NC_003888.3	7147028	7147390	-	363	80
SCO6460	NC_003888.3	7147460	7149376	+	1917	45
SCO6461	NC_003888.3	7149468	7150940	+	1473	129
SCO6462	NC_003888.3	7151007	7151501	+	495	149
SCO6463	NC_003888.3	7151706	7152575	+	870	179
SCO6464	NC_003888.3	7152607	7153332	-	726	389
SCO6465	NC_003888.3	7153374	7153868	-	495	136
SCO6466	NC_003888.3	7154053	7155195	+	1143	668
SCO6467	NC_003888.3	7155465	7156247	-	783	3339
SCO6468	NC_003888.3	7156306	7156962	-	657	4689
SCO6469	NC_003888.3	7157133	7158338	-	1206	2320
SCO6470	NC_003888.3	7158341	7158853	-	513	720
SCO6471	NC_003888.3	7158859	7159878	-	1020	1356
SCO6472	NC_003888.3	7159875	7161902	-	2028	975
SCO6473	NC_003888.3	7161921	7163264	-	1344	952
SCO6474	NC_003888.3	7163600	7164418	-	819	788
SCO6475	NC_003888.3	7164555	7166360	-	1806	1231
SCO6476	NC_003888.3	7166743	7167336	+	594	457
SCO6477	NC_003888.3	7167374	7167913	-	540	359
SCO6478	NC_003888.3	7167910	7168308	-	399	265
SCO6479	NC_003888.3	7168375	7169964	-	1590	1369
SCO6480	NC_003888.3	7170144	7170443	-	300	129
SCO6481	NC_003888.3	7170517	7171563	-	1047	115
SCO6482	NC_003888.3	7171800	7172243	+	444	1736
SCO6483	NC_003888.3	7172394	7174841	+	2448	4516
SCO6484	NC_003888.3	7174911	7177493	+	2583	2123
SCO6485	NC_003888.3	7177711	7178433	+	723	50
SCO6486	NC_003888.3	7178603	7179436	+	834	695
SCO6487	NC_003888.3	7179429	7180760	+	1332	998
SCO6488	NC_003888.3	7180803	7182770	+	1968	1021
SCO6489	NC_003888.3	7182776	7183708	+	933	300
SCO6490	NC_003888.3	7183718	7184317	+	600	293
SCO6491	NC_003888.3	7184289	7184681	-	393	73
SCO6492	NC_003888.3	7184832	7186829	+	1998	371
SCO6493	NC_003888.3	7186861	7187208	-	348	151
SCO6494	NC_003888.3	7187223	7187840	+	618	39
SCO6495	NC_003888.3	7187926	7188888	-	963	601
SCO6496	NC_003888.3	7189075	7190964	+	1890	1820
SCO6497	NC_003888.3	7190961	7192808	+	1848	1637
SCO6498	NC_003888.3	7192805	7193764	+	960	267
SCO6499	NC_003888.3	7193830	7194222	+	393	155
SCO6500	NC_003888.3	7194294	7194728	+	435	162
SCO6501	NC_003888.3	7194725	7195498	+	774	199
SCO6502	NC_003888.3	7195503	7195766	+	264	55
SCO6503	NC_003888.3	7195763	7196482	+	720	188
SCO6504	NC_003888.3	7196479	7197609	+	1131	282
SCO6505	NC_003888.3	7197606	7197935	+	330	68
SCO6506	NC_003888.3	7197932	7198711	+	780	95
SCO6507	NC_003888.3	7198708	7198890	+	183	31
SCO6508	NC_003888.3	7198892	7199188	+	297	22
SCO6509	NC_003888.3	7199279	7199449	-	171	222
SCO6510	NC_003888.3	7199504	7200325	-	822	209
SCO6511	NC_003888.3	7200436	7201941	-	1506	121
SCO6512	NC_003888.3	7202065	7203684	+	1620	1346
SCO6513	NC_003888.3	7203714	7204835	-	1122	1524
SCO6514	NC_003888.3	7204898	7205176	+	279	153
SCO6515	NC_003888.3	7205258	7205800	-	543	1683
SCO6516	NC_003888.3	7205826	7206224	-	399	1524
SCO6517	NC_003888.3	7206433	7208823	+	2391	1267
SCO6518	NC_003888.3	7208891	7209373	+	483	337
SCO6519	NC_003888.3	7209379	7209795	+	417	251
SCO6520	NC_003888.3	7210082	7210882	+	801	1795
SCO6521	NC_003888.3	7211022	7211978	+	957	5062
SCO6522	NC_003888.3	7212047	7213489	+	1443	2186
SCO6523	NC_003888.3	7213486	7214526	+	1041	471
SCO6524	NC_003888.3	7214569	7215195	-	627	249
SCO6525	NC_003888.3	7215192	7215959	-	768	389
SCO6526	NC_003888.3	7216060	7216461	+	402	561
SCO6527	NC_003888.3	7216569	7218722	+	2154	1307
SCO6528	NC_003888.3	7218804	7220228	+	1425	60
SCO6529	NC_003888.3	7220309	7221370	+	1062	139
SCO6530	NC_003888.3	7221367	7223199	+	1833	137
SCO6531	NC_003888.3	7223286	7223711	+	426	5773
SCO6532	NC_003888.3	7223740	7224462	-	723	887
SCO6533	NC_003888.3	7224459	7224953	-	495	602
SCO6534	NC_003888.3	7224958	7226553	-	1596	2091
SCO6535	NC_003888.3	7226553	7230248	-	3696	4620
SCO6536	NC_003888.3	7230397	7231212	-	816	296
SCO6537	NC_003888.3	7231262	7232125	-	864	450
SCO6538	NC_003888.3	7232354	7232779	+	426	117
SCO6539	NC_003888.3	7232761	7233579	-	819	284
SCO6540	NC_003888.3	7233669	7233974	+	306	1027
SCO6541	NC_003888.3	7233979	7234725	+	747	490
SCO6542	NC_003888.3	7234796	7236691	+	1896	158
SCO6543	NC_003888.3	7236695	7236940	-	246	24
SCO6544	NC_003888.3	7237214	7237894	+	681	52
SCO6545	NC_003888.3	7237887	7240559	-	2673	111
SCO6546	NC_003888.3	7240806	7243727	-	2922	221
SCO6547	NC_003888.3	7244086	7244250	+	165	30
SCO6548	NC_003888.3	7244247	7245986	+	1740	150
SCO6549	NC_003888.3	7246146	7247090	+	945	726
SCO6550	NC_003888.3	7247175	7247876	+	702	413
SCO6551	NC_003888.3	7247934	7248767	-	834	2600
SCO6552	NC_003888.3	7248851	7250677	-	1827	94
SCO6553	NC_003888.3	7250906	7252420	-	1515	29
SCO6554	NC_003888.3	7252536	7253519	+	984	70
SCO6555	NC_003888.3	7253501	7254379	-	879	72
SCO6556	NC_003888.3	7254532	7255569	+	1038	59
SCO6557	NC_003888.3	7255596	7257542	-	1947	184
SCO6558	NC_003888.3	7257738	7258586	-	849	279
SCO6559	NC_003888.3	7258619	7259479	-	861	8
SCO6560	NC_003888.3	7259476	7261416	-	1941	20
SCO6561	NC_003888.3	7261448	7263376	-	1929	40
SCO6562	NC_003888.3	7263373	7264344	-	972	6
SCO6563	NC_003888.3	7264548	7265888	+	1341	43
SCO6564	NC_003888.3	7266172	7267122	+	951	650
SCO6565	NC_003888.3	7267256	7267933	+	678	867
SCO6566	NC_003888.3	7267996	7269378	+	1383	409
SCO6567	NC_003888.3	7269589	7271106	+	1518	82
SCO6568	NC_003888.3	7271103	7272122	+	1020	73
SCO6569	NC_003888.3	7272140	7273186	+	1047	178
SCO6570	NC_003888.3	7273272	7274564	+	1293	126
SCO6571	NC_003888.3	7274581	7275579	+	999	147
SCO6572	NC_003888.3	7275867	7279583	+	3717	177
SCO6573	NC_003888.3	7279753	7281006	+	1254	43
SCO6574	NC_003888.3	7281003	7282094	+	1092	72
SCO6575	NC_003888.3	7282091	7283038	+	948	46
SCO6576	NC_003888.3	7283052	7283789	+	738	56
SCO6577	NC_003888.3	7283789	7284637	+	849	96
SCO6578	NC_003888.3	7284641	7285816	+	1176	161
SCO6579	NC_003888.3	7285813	7287210	+	1398	177
SCO6580	NC_003888.3	7287325	7288539	+	1215	49
SCO6581	NC_003888.3	7288619	7290049	-	1431	36
SCO6582	NC_003888.3	7290122	7292266	-	2145	79
SCO6583	NC_003888.3	7292271	7293503	-	1233	138
SCO6584	NC_003888.3	7293515	7295197	-	1683	40
SCO6585	NC_003888.3	7295341	7296492	+	1152	13
SCO6586	NC_003888.3	7296507	7297433	+	927	9
SCO6587	NC_003888.3	7297430	7298992	+	1563	59
SCO6588	NC_003888.3	7299120	7300451	-	1332	118
SCOt62	NC_003888.3	7300604	7300688	+	85	15
SCO6589	NC_003888.3	7301063	7303123	+	2061	693
SCO6590	NC_003888.3	7303361	7305568	-	2208	297
SCO6591	NC_003888.3	7305602	7306108	-	507	55
SCO6592	NC_003888.3	7306230	7306619	-	390	55
SCO6593	NC_003888.3	7306616	7310059	-	3444	292
SCO6594	NC_003888.3	7310408	7312216	-	1809	64
SCO6595	NC_003888.3	7312483	7313565	+	1083	69
SCO6596	NC_003888.3	7313660	7315429	+	1770	71
SCO6597	NC_003888.3	7315461	7318040	+	2580	59
SCO6598	NC_003888.3	7318137	7319177	+	1041	209
SCO6599	NC_003888.3	7319193	7319846	-	654	157
SCO6600	NC_003888.3	7320012	7321337	-	1326	9
SCO6601	NC_003888.3	7321513	7322829	+	1317	14
SCO6602	NC_003888.3	7322891	7323919	+	1029	38
SCO6603	NC_003888.3	7323927	7324766	+	840	13
SCO6604	NC_003888.3	7324763	7326169	+	1407	77
SCO6606	NC_003888.3	7326508	7327410	-	903	995
SCO6607	NC_003888.3	7327541	7328326	+	786	207
SCO6608	NC_003888.3	7328456	7330114	+	1659	713
SCO6609	NC_003888.3	7330247	7331275	+	1029	112
SCO6610	NC_003888.3	7331426	7332799	+	1374	326
SCO6611	NC_003888.3	7332818	7333378	-	561	347
SCO6612	NC_003888.3	7333403	7334332	-	930	22
SCO6613	NC_003888.3	7334456	7334863	+	408	70
SCO6614	NC_003888.3	7335116	7336225	+	1110	713
SCO6615	NC_003888.3	7336237	7337439	+	1203	423
SCO6616	NC_003888.3	7337453	7338883	-	1431	202
SCO6617	NC_003888.3	7338876	7339205	-	330	35
SCO6618	NC_003888.3	7339269	7339949	-	681	427
SCO6619	NC_003888.3	7339983	7340813	-	831	28
SCO6620	NC_003888.3	7340945	7341376	+	432	93
SCO6621	NC_003888.3	7341633	7342907	+	1275	435
SCO6622	NC_003888.3	7343142	7345028	+	1887	1417
SCO6623	NC_003888.3	7345061	7347256	+	2196	4078
SCO6624	NC_003888.3	7347312	7347440	-	129	3216
SCO6625	NC_003888.3	7347655	7348320	+	666	169
SCO6626	NC_003888.3	7348537	7353210	+	4674	1250
SCO6627	NC_003888.3	7353207	7356839	+	3633	1444
SCO6628	NC_003888.3	7356766	7357356	-	591	26
SCO6629	NC_003888.3	7357519	7358352	+	834	782
SCO6630	NC_003888.3	7358349	7358552	+	204	615
SCO6631	NC_003888.3	7358814	7359689	+	876	1209
SCO6632	NC_003888.3	7359865	7360494	+	630	568
SCO6633	NC_003888.3	7360499	7362409	+	1911	421
SCO6634	NC_003888.3	7362458	7362646	+	189	27
SCO6635	NC_003888.3	7362943	7366827	+	3885	1352
SCO6636	NC_003888.3	7366824	7369748	+	2925	1302
SCO6637	NC_003888.3	7369817	7370869	-	1053	2210
SCO6638	NC_003888.3	7370866	7372683	-	1818	4929
SCO6639	NC_003888.3	7372859	7374208	+	1350	428
SCO6640	NC_003888.3	7374208	7376403	+	2196	460
SCO6641	NC_003888.3	7376413	7377627	-	1215	59
SCO6642	NC_003888.3	7377777	7378070	-	294	20
SCO6643	NC_003888.3	7378334	7378888	+	555	858
SCO6644	NC_003888.3	7378997	7380508	+	1512	2694
SCO6645	NC_003888.3	7380512	7382317	+	1806	1047
SCO6646	NC_003888.3	7382319	7383629	+	1311	1017
SCO6647	NC_003888.3	7383632	7384426	-	795	515
SCO6648	NC_003888.3	7384536	7384874	+	339	73
SCO6649	NC_003888.3	7384871	7385545	+	675	93
SCO6650	NC_003888.3	7385660	7386058	+	399	654
SCO6651	NC_003888.3	7386055	7387293	+	1239	1418
SCO6652	NC_003888.3	7387290	7388675	+	1386	2265
SCO6653	NC_003888.3	7388672	7389874	+	1203	767
SCO6654	NC_003888.3	7389679	7390500	-	822	564
SCO6655	NC_003888.3	7390536	7391201	+	666	768
SCO6656	NC_003888.3	7391232	7392461	-	1230	463
SCO6657	NC_003888.3	7392553	7394136	-	1584	877
SCO6658	NC_003888.3	7394148	7395029	-	882	3255
SCO6659	NC_003888.3	7395031	7396683	-	1653	3692
SCO6660	NC_003888.3	7396676	7397611	-	936	1767
SCO6661	NC_003888.3	7397608	7399386	-	1779	3009
SCO6662	NC_003888.3	7399383	7400528	-	1146	820
SCO6663	NC_003888.3	7400592	7402688	-	2097	202
SCO6664	NC_003888.3	7402846	7403751	+	906	123
SCO6665	NC_003888.3	7403831	7405231	-	1401	84
SCO6666	NC_003888.3	7405534	7407651	-	2118	68
SCO6667	NC_003888.3	7407798	7408466	-	669	59
SCO6668	NC_003888.3	7408463	7409680	-	1218	137
SCO6669	NC_003888.3	7409712	7410506	-	795	18
SCO6670	NC_003888.3	7410645	7411970	+	1326	901
SCO6671	NC_003888.3	7411963	7413129	-	1167	1128
SCO6672	NC_003888.3	7413412	7414299	+	888	323
SCO6673	NC_003888.3	7414296	7414976	+	681	376
SCO6674	NC_003888.3	7414995	7415231	-	237	165
SCO6675	NC_003888.3	7415327	7415983	-	657	577
SCO6676	NC_003888.3	7416168	7416875	+	708	355
SCO6677	NC_003888.3	7416767	7417309	-	543	45
SCO6678	NC_003888.3	7417332	7418273	-	942	25
SCO6679	NC_003888.3	7418270	7418440	-	171	7
SCO6680	NC_003888.3	7418437	7419516	-	1080	40
SCO6681	NC_003888.3	7419664	7422456	+	2793	1411
SCO6682	NC_003888.3	7422494	7422622	+	129	404
SCO6683	NC_003888.3	7422658	7424568	+	1911	362
SCO6684	NC_003888.3	7424565	7426391	+	1827	169
SCO6685	NC_003888.3	7426396	7427004	-	609	69
SCO6686	NC_003888.3	7427533	7428411	+	879	142
SCO6687	NC_003888.3	7428452	7433488	+	5037	250
SCO6688	NC_003888.3	7433569	7437084	+	3516	78
SCO6689	NC_003888.3	7437081	7438847	+	1767	7
SCO6690	NC_003888.3	7438926	7440206	-	1281	35
SCO6691	NC_003888.3	7440399	7442462	+	2064	69
SCO6692	NC_003888.3	7442516	7443469	-	954	37
SCO6693	NC_003888.3	7443466	7444281	-	816	88
SCO6694	NC_003888.3	7444457	7445071	+	615	345
SCO6695	NC_003888.3	7445240	7446283	-	1044	592
SCO6696	NC_003888.3	7446559	7449240	+	2682	2207
SCO6697	NC_003888.3	7449267	7450394	-	1128	202
SCO6698	NC_003888.3	7450391	7451755	-	1365	255
SCO6699	NC_003888.3	7451752	7452357	-	606	29
SCO6700	NC_003888.3	7452364	7453137	-	774	69
SCO6701	NC_003888.3	7453156	7454358	-	1203	84
SCO6702	NC_003888.3	7454355	7455008	-	654	71
SCO6703	NC_003888.3	7455008	7455790	-	783	129
SCO6704	NC_003888.3	7456000	7456464	+	465	374
SCO6705	NC_003888.3	7456480	7457457	-	978	1824
SCO6706	NC_003888.3	7457668	7458858	+	1191	2333
SCO6707	NC_003888.3	7458874	7459941	-	1068	995
SCO6708	NC_003888.3	7460154	7460492	+	339	810
SCO6709	NC_003888.3	7460584	7461609	+	1026	3605
SCO6710	NC_003888.3	7461626	7463815	-	2190	319
SCO6711	NC_003888.3	7463830	7466175	-	2346	154
SCO6712	NC_003888.3	7466508	7467539	+	1032	445
SCO6713	NC_003888.3	7467726	7468784	+	1059	1155
SCO6714	NC_003888.3	7468890	7469681	-	792	1887
SCO6715	NC_003888.3	7469875	7470120	+	246	107
SCO6716	NC_003888.3	7470453	7470647	+	195	202
SCO6717	NC_003888.3	7470692	7471678	-	987	2566
SCO6718	NC_003888.3	7471875	7472651	-	777	172
SCO6719	NC_003888.3	7472768	7475026	-	2259	55
SCO6720	NC_003888.3	7475037	7476671	-	1635	53
SCO6721	NC_003888.3	7476734	7477642	+	909	390
SCO6722	NC_003888.3	7477705	7478121	-	417	725
SCO6723	NC_003888.3	7478448	7479494	+	1047	259
SCO6724	NC_003888.3	7479567	7479896	+	330	2784
SCO6725	NC_003888.3	7479906	7480202	-	297	1001
SCO6726	NC_003888.3	7480244	7480945	+	702	507
SCO6727	NC_003888.3	7480933	7481103	-	171	8
SCO6728	NC_003888.3	7481296	7481442	+	147	112
SCO6729	NC_003888.3	7481508	7482698	-	1191	434
SCO6730	NC_003888.3	7482906	7484102	+	1197	600
SCO6731	NC_003888.3	7484114	7485328	+	1215	1203
SCO6732	NC_003888.3	7485381	7487561	+	2181	2335
SCO6733	NC_003888.3	7487571	7488326	-	756	359
SCO6734	NC_003888.3	7488549	7490018	+	1470	161
SCO6735	NC_003888.3	7490061	7490546	+	486	202
SCO6736	NC_003888.3	7490559	7492079	-	1521	324
SCO6737	NC_003888.3	7492215	7492493	+	279	26
SCO6738	NC_003888.3	7492490	7493788	+	1299	430
SCO6739	NC_003888.3	7493869	7495605	+	1737	2881
SCO6740	NC_003888.3	7495638	7496600	-	963	583
SCO6741	NC_003888.3	7496667	7497704	+	1038	157
SCO6742	NC_003888.3	7497718	7499361	+	1644	1049
SCO6743	NC_003888.3	7499508	7501850	-	2343	5125
SCO6744	NC_003888.3	7501897	7502100	+	204	909
SCO6745	NC_003888.3	7502204	7503082	-	879	105
SCO6746	NC_003888.3	7503189	7504166	+	978	119
SCO6747	NC_003888.3	7504216	7504851	+	636	102
SCO6748	NC_003888.3	7504838	7505611	-	774	214
SCO6749	NC_003888.3	7505756	7506241	+	486	899
SCO6750	NC_003888.3	7506308	7506901	-	594	1955
SCO6751	NC_003888.3	7507178	7508116	-	939	321
SCO6752	NC_003888.3	7508594	7510411	+	1818	2013
SCO6753	NC_003888.3	7510408	7511160	+	753	2071
SCO6754	NC_003888.3	7511187	7512209	+	1023	1960
SCO6755	NC_003888.3	7512283	7512966	+	684	855
SCO6756	NC_003888.3	7512975	7513847	+	873	879
SCO6757	NC_003888.3	7513947	7514876	+	930	1346
SCO6758	NC_003888.3	7514896	7515657	+	762	937
SCO6759	NC_003888.3	7516017	7516928	+	912	1568
SCO6760	NC_003888.3	7516937	7517875	+	939	1829
SCO6761	NC_003888.3	7517875	7518033	+	159	198
SCO6762	NC_003888.3	7518030	7519466	+	1437	4290
SCO6763	NC_003888.3	7519463	7520599	+	1137	2959
SCO6764	NC_003888.3	7520716	7522758	+	2043	5082
SCO6765	NC_003888.3	7522758	7523399	+	642	857
SCO6766	NC_003888.3	7523406	7524428	+	1023	2171
SCO6767	NC_003888.3	7524433	7525587	+	1155	2285
SCO6768	NC_003888.3	7525613	7527583	+	1971	2152
SCO6769	NC_003888.3	7527584	7528969	+	1386	1562
SCO6770	NC_003888.3	7529043	7529657	+	615	535
SCO6771	NC_003888.3	7529654	7529773	+	120	119
SCO6772	NC_003888.3	7529795	7530658	-	864	1006
SCO6773	NC_003888.3	7531179	7532117	+	939	777
SCO6774	NC_003888.3	7532361	7533146	+	786	591
SCO6775	NC_003888.3	7533249	7533869	-	621	305
SCO6776	NC_003888.3	7534102	7535214	+	1113	707
SCO6777	NC_003888.3	7535353	7536285	-	933	443
SCO6778	NC_003888.3	7536362	7537048	-	687	430
SCO6779	NC_003888.3	7537178	7537378	-	201	1
SCO6780	NC_003888.3	7537508	7538713	+	1206	51
SCO6781	NC_003888.3	7538739	7539953	-	1215	198
SCO6782	NC_003888.3	7540064	7541155	-	1092	64
SCO6783	NC_003888.3	7541152	7541619	-	468	63
SCO6784	NC_003888.3	7541642	7542313	-	672	104
SCO6785	NC_003888.3	7542559	7543722	+	1164	3
SCO6786	NC_003888.3	7543722	7544747	+	1026	4
SCO6787	NC_003888.3	7544744	7545892	+	1149	9
SCO6788	NC_003888.3	7545965	7547179	+	1215	17
SCO6789	NC_003888.3	7547223	7549424	+	2202	58
SCO6790	NC_003888.3	7549461	7551299	+	1839	59
SCO6791	NC_003888.3	7551380	7552519	-	1140	27
SCO6792	NC_003888.3	7552594	7553190	+	597	132
SCO6793	NC_003888.3	7553214	7554719	-	1506	40
SCO6794	NC_003888.3	7555369	7557321	+	1953	5134
SCO6795	NC_003888.3	7557438	7557872	+	435	808
SCO6796	NC_003888.3	7557869	7558249	+	381	941
SCO6797	NC_003888.3	7558302	7558856	+	555	1140
SCO6798	NC_003888.3	7558853	7559428	+	576	944
SCO6799	NC_003888.3	7559630	7560658	+	1029	111
SCO6800	NC_003888.3	7560698	7561891	+	1194	133
SCO6801	NC_003888.3	7561923	7562825	+	903	126
SCO6802	NC_003888.3	7562872	7563450	+	579	108
SCO6803	NC_003888.3	7563447	7563992	+	546	58
SCO6804	NC_003888.3	7563999	7564382	+	384	82
SCO6805	NC_003888.3	7564533	7565837	+	1305	553
SCOt63	NC_003888.3	7565958	7566031	+	74	8
SCO6806	NC_003888.3	7566130	7567347	-	1218	108
SCO6807	NC_003888.3	7568251	7570044	-	1794	170
SCO6808	NC_003888.3	7570606	7570968	-	363	413
SCO6809	NC_003888.3	7571107	7572336	-	1230	181
SCO6810	NC_003888.3	7572343	7572801	-	459	252
SCO6811	NC_003888.3	7572869	7574263	-	1395	776
SCO6812	NC_003888.3	7574420	7574779	+	360	297
SCO6813	NC_003888.3	7574897	7575238	+	342	193
SCO6814	NC_003888.3	7575359	7576030	-	672	148
SCO6815	NC_003888.3	7576036	7577847	-	1812	281
SCO6816	NC_003888.3	7577851	7578723	-	873	75
SCO6817	NC_003888.3	7579044	7579403	-	360	26
SCO6818	NC_003888.3	7579400	7580935	-	1536	71
SCO6819	NC_003888.3	7580932	7582254	-	1323	47
SCO6820	NC_003888.3	7582309	7584639	-	2331	86
SCO6821	NC_003888.3	7584942	7585664	-	723	105
SCO6822	NC_003888.3	7586410	7587975	+	1566	47
SCO6823	NC_003888.3	7587993	7588445	+	453	890
SCO6824	NC_003888.3	7588532	7589635	-	1104	48
SCO6825	NC_003888.3	7589632	7590327	-	696	23
SCO6826	NC_003888.3	7590412	7591452	-	1041	46
SCO6827	NC_003888.3	7591479	7598555	-	7077	352
SCO6828	NC_003888.3	7599249	7600730	+	1482	1372
SCO6829	NC_003888.3	7600790	7601569	-	780	291
SCO6830	NC_003888.3	7601654	7602007	+	354	291
SCO6831	NC_003888.3	7602498	7602773	+	276	135
SCO6832	NC_003888.3	7602829	7604424	+	1596	329
SCO6833	NC_003888.3	7604468	7604947	+	480	79
SCO6834	NC_003888.3	7605261	7606241	-	981	171
SCO6835	NC_003888.3	7606238	7606651	-	414	107
SCO6836	NC_003888.3	7606744	7607052	+	309	92
SCO6837	NC_003888.3	7607049	7608155	+	1107	130
SCO6838	NC_003888.3	7608214	7609278	+	1065	112
SCO6839	NC_003888.3	7609452	7610765	-	1314	48
SCO6840	NC_003888.3	7610762	7612807	-	2046	74
SCO6841	NC_003888.3	7613335	7614387	+	1053	137
SCO6842	NC_003888.3	7614564	7615928	-	1365	20
SCO6843	NC_003888.3	7615994	7617112	-	1119	5
