# Program:featureCounts v2.0.1; Command:"featureCounts" "-T" "16" "-p" "-P" "-B" "-a" "/home/duc/dbMisc/M145.gff" "-t" "gene" "-g" "locus_tag" "--minOverlap" "20" "--fracOverlap" "0.25" "-o" "gene_counts_filtered/C24_1.txt" "align/C24_1.bam" 
Geneid	Chr	Start	End	Strand	Length	align/C24_1.bam
SCO6482	NC_003888.3	7171800	7172243	+	444	2005
SCO6483	NC_003888.3	7172394	7174841	+	2448	4351
SCO6484	NC_003888.3	7174911	7177493	+	2583	3174
SCO6485	NC_003888.3	7177711	7178433	+	723	104
SCO6486	NC_003888.3	7178603	7179436	+	834	550
SCO6487	NC_003888.3	7179429	7180760	+	1332	834
SCO6488	NC_003888.3	7180803	7182770	+	1968	873
SCO6489	NC_003888.3	7182776	7183708	+	933	200
SCO6490	NC_003888.3	7183718	7184317	+	600	241
SCO6491	NC_003888.3	7184289	7184681	-	393	245
SCO6492	NC_003888.3	7184832	7186829	+	1998	394
SCO6493	NC_003888.3	7186861	7187208	-	348	300
SCO6494	NC_003888.3	7187223	7187840	+	618	23
SCO6495	NC_003888.3	7187926	7188888	-	963	34
SCO6496	NC_003888.3	7189075	7190964	+	1890	20
SCO6497	NC_003888.3	7190961	7192808	+	1848	13
SCO6498	NC_003888.3	7192805	7193764	+	960	7
SCO6499	NC_003888.3	7193830	7194222	+	393	28
SCO6500	NC_003888.3	7194294	7194728	+	435	29
SCO6501	NC_003888.3	7194725	7195498	+	774	49
SCO6502	NC_003888.3	7195503	7195766	+	264	23
SCO6503	NC_003888.3	7195763	7196482	+	720	42
SCO6504	NC_003888.3	7196479	7197609	+	1131	64
SCO6505	NC_003888.3	7197606	7197935	+	330	15
SCO6506	NC_003888.3	7197932	7198711	+	780	30
SCO6507	NC_003888.3	7198708	7198890	+	183	7
SCO6508	NC_003888.3	7198892	7199188	+	297	5
SCO6509	NC_003888.3	7199279	7199449	-	171	97
SCO6510	NC_003888.3	7199504	7200325	-	822	404
SCO6511	NC_003888.3	7200436	7201941	-	1506	35
SCO6512	NC_003888.3	7202065	7203684	+	1620	1539
SCO6513	NC_003888.3	7203714	7204835	-	1122	146
SCO6514	NC_003888.3	7204898	7205176	+	279	6
SCO6515	NC_003888.3	7205258	7205800	-	543	9
SCO6516	NC_003888.3	7205826	7206224	-	399	8
SCO6517	NC_003888.3	7206433	7208823	+	2391	2055
SCO6518	NC_003888.3	7208891	7209373	+	483	309
SCO6519	NC_003888.3	7209379	7209795	+	417	182
SCO6520	NC_003888.3	7210082	7210882	+	801	148
SCO6521	NC_003888.3	7211022	7211978	+	957	46
SCO6522	NC_003888.3	7212047	7213489	+	1443	90
SCO6523	NC_003888.3	7213486	7214526	+	1041	54
SCO6524	NC_003888.3	7214569	7215195	-	627	162
SCO6525	NC_003888.3	7215192	7215959	-	768	373
SCO6526	NC_003888.3	7216060	7216461	+	402	45
SCO6527	NC_003888.3	7216569	7218722	+	2154	452
SCO6528	NC_003888.3	7218804	7220228	+	1425	73
SCO6529	NC_003888.3	7220309	7221370	+	1062	152
SCO6530	NC_003888.3	7221367	7223199	+	1833	107
SCO6531	NC_003888.3	7223286	7223711	+	426	4489
SCO6532	NC_003888.3	7223740	7224462	-	723	195
SCO6533	NC_003888.3	7224459	7224953	-	495	17
SCO6534	NC_003888.3	7224958	7226553	-	1596	18
SCO6535	NC_003888.3	7226553	7230248	-	3696	67
SCO6536	NC_003888.3	7230397	7231212	-	816	265
SCO6537	NC_003888.3	7231262	7232125	-	864	321
SCO6538	NC_003888.3	7232354	7232779	+	426	88
SCO6539	NC_003888.3	7232761	7233579	-	819	239
SCO6540	NC_003888.3	7233669	7233974	+	306	236
SCO6541	NC_003888.3	7233979	7234725	+	747	206
SCO6542	NC_003888.3	7234796	7236691	+	1896	73
SCO6543	NC_003888.3	7236695	7236940	-	246	18
SCO6544	NC_003888.3	7237214	7237894	+	681	154
SCO6545	NC_003888.3	7237887	7240559	-	2673	400
SCO6546	NC_003888.3	7240806	7243727	-	2922	721
SCO6547	NC_003888.3	7244086	7244250	+	165	48
SCO6548	NC_003888.3	7244247	7245986	+	1740	556
SCO6549	NC_003888.3	7246146	7247090	+	945	159
SCO6550	NC_003888.3	7247175	7247876	+	702	133
SCO6551	NC_003888.3	7247934	7248767	-	834	1030
SCO6552	NC_003888.3	7248851	7250677	-	1827	57
SCO6553	NC_003888.3	7250906	7252420	-	1515	20
SCO6554	NC_003888.3	7252536	7253519	+	984	48
SCO6555	NC_003888.3	7253501	7254379	-	879	44
SCO6556	NC_003888.3	7254532	7255569	+	1038	44
SCO6557	NC_003888.3	7255596	7257542	-	1947	45
SCO6558	NC_003888.3	7257738	7258586	-	849	167
SCO6559	NC_003888.3	7258619	7259479	-	861	4
SCO6560	NC_003888.3	7259476	7261416	-	1941	8
SCO6561	NC_003888.3	7261448	7263376	-	1929	10
SCO6562	NC_003888.3	7263373	7264344	-	972	2
SCO6563	NC_003888.3	7264548	7265888	+	1341	8
SCO6564	NC_003888.3	7266172	7267122	+	951	400
SCO6565	NC_003888.3	7267256	7267933	+	678	536
SCO6566	NC_003888.3	7267996	7269378	+	1383	342
SCO6567	NC_003888.3	7269589	7271106	+	1518	86
SCO6568	NC_003888.3	7271103	7272122	+	1020	63
SCO6569	NC_003888.3	7272140	7273186	+	1047	187
SCO6570	NC_003888.3	7273272	7274564	+	1293	126
SCO6571	NC_003888.3	7274581	7275579	+	999	75
SCO6572	NC_003888.3	7275867	7279583	+	3717	117
SCO6573	NC_003888.3	7279753	7281006	+	1254	21
SCO6574	NC_003888.3	7281003	7282094	+	1092	9
SCO6575	NC_003888.3	7282091	7283038	+	948	18
SCO6576	NC_003888.3	7283052	7283789	+	738	11
SCO6577	NC_003888.3	7283789	7284637	+	849	30
SCO6578	NC_003888.3	7284641	7285816	+	1176	31
SCO6579	NC_003888.3	7285813	7287210	+	1398	82
SCO6580	NC_003888.3	7287325	7288539	+	1215	37
SCO6581	NC_003888.3	7288619	7290049	-	1431	18
SCO6582	NC_003888.3	7290122	7292266	-	2145	51
SCO6583	NC_003888.3	7292271	7293503	-	1233	175
SCO6584	NC_003888.3	7293515	7295197	-	1683	20
SCO6585	NC_003888.3	7295341	7296492	+	1152	4
SCO6586	NC_003888.3	7296507	7297433	+	927	2
SCO6587	NC_003888.3	7297430	7298992	+	1563	27
SCO6588	NC_003888.3	7299120	7300451	-	1332	53
SCOt62	NC_003888.3	7300604	7300688	+	85	21
SCO6589	NC_003888.3	7301063	7303123	+	2061	1837
SCO6590	NC_003888.3	7303361	7305568	-	2208	1886
SCO6591	NC_003888.3	7305602	7306108	-	507	363
SCO6592	NC_003888.3	7306230	7306619	-	390	197
SCO6593	NC_003888.3	7306616	7310059	-	3444	2102
SCO6594	NC_003888.3	7310408	7312216	-	1809	42
SCO6595	NC_003888.3	7312483	7313565	+	1083	38
SCO6596	NC_003888.3	7313660	7315429	+	1770	44
SCO6597	NC_003888.3	7315461	7318040	+	2580	46
SCO6598	NC_003888.3	7318137	7319177	+	1041	129
SCO6599	NC_003888.3	7319193	7319846	-	654	164
SCO6600	NC_003888.3	7320012	7321337	-	1326	6
SCO6601	NC_003888.3	7321513	7322829	+	1317	22
SCO6602	NC_003888.3	7322891	7323919	+	1029	32
SCO6603	NC_003888.3	7323927	7324766	+	840	13
SCO6604	NC_003888.3	7324763	7326169	+	1407	172
SCO6606	NC_003888.3	7326508	7327410	-	903	1849
SCO6607	NC_003888.3	7327541	7328326	+	786	158
SCO6608	NC_003888.3	7328456	7330114	+	1659	839
SCO6609	NC_003888.3	7330247	7331275	+	1029	112
SCO6610	NC_003888.3	7331426	7332799	+	1374	202
SCO6611	NC_003888.3	7332818	7333378	-	561	199
SCO6612	NC_003888.3	7333403	7334332	-	930	34
SCO6613	NC_003888.3	7334456	7334863	+	408	65
SCO6614	NC_003888.3	7335116	7336225	+	1110	858
SCO6615	NC_003888.3	7336237	7337439	+	1203	613
SCO6616	NC_003888.3	7337453	7338883	-	1431	303
SCO6617	NC_003888.3	7338876	7339205	-	330	48
SCO6618	NC_003888.3	7339269	7339949	-	681	579
SCO6619	NC_003888.3	7339983	7340813	-	831	12
SCO6620	NC_003888.3	7340945	7341376	+	432	98
SCO6621	NC_003888.3	7341633	7342907	+	1275	544
SCO6622	NC_003888.3	7343142	7345028	+	1887	1793
SCO6623	NC_003888.3	7345061	7347256	+	2196	6488
SCO6624	NC_003888.3	7347312	7347440	-	129	6063
SCO6625	NC_003888.3	7347655	7348320	+	666	324
SCO6626	NC_003888.3	7348537	7353210	+	4674	1578
SCO6627	NC_003888.3	7353207	7356839	+	3633	1851
SCO6628	NC_003888.3	7356766	7357356	-	591	46
SCO6629	NC_003888.3	7357519	7358352	+	834	738
SCO6630	NC_003888.3	7358349	7358552	+	204	667
SCO6631	NC_003888.3	7358814	7359689	+	876	2152
SCO6632	NC_003888.3	7359865	7360494	+	630	754
SCO6633	NC_003888.3	7360499	7362409	+	1911	597
SCO6634	NC_003888.3	7362458	7362646	+	189	45
SCO6635	NC_003888.3	7362943	7366827	+	3885	2273
SCO6636	NC_003888.3	7366824	7369748	+	2925	2311
SCO6637	NC_003888.3	7369817	7370869	-	1053	2821
SCO6638	NC_003888.3	7370866	7372683	-	1818	5362
SCO6639	NC_003888.3	7372859	7374208	+	1350	495
SCO6640	NC_003888.3	7374208	7376403	+	2196	684
SCO6641	NC_003888.3	7376413	7377627	-	1215	62
SCO6642	NC_003888.3	7377777	7378070	-	294	15
SCO6643	NC_003888.3	7378334	7378888	+	555	134
SCO6644	NC_003888.3	7378997	7380508	+	1512	351
SCO6645	NC_003888.3	7380512	7382317	+	1806	1030
SCO6646	NC_003888.3	7382319	7383629	+	1311	7011
SCO6647	NC_003888.3	7383632	7384426	-	795	6437
SCO6648	NC_003888.3	7384536	7384874	+	339	209
SCO6649	NC_003888.3	7384871	7385545	+	675	309
SCO6650	NC_003888.3	7385660	7386058	+	399	4697
SCO6651	NC_003888.3	7386055	7387293	+	1239	14479
SCO6652	NC_003888.3	7387290	7388675	+	1386	20731
SCO6653	NC_003888.3	7388672	7389874	+	1203	7263
SCO6654	NC_003888.3	7389679	7390500	-	822	5221
SCO6655	NC_003888.3	7390536	7391201	+	666	7881
SCO6656	NC_003888.3	7391232	7392461	-	1230	4705
SCO6657	NC_003888.3	7392553	7394136	-	1584	590
SCO6658	NC_003888.3	7394148	7395029	-	882	503
SCO6659	NC_003888.3	7395031	7396683	-	1653	446
SCO6660	NC_003888.3	7396676	7397611	-	936	206
SCO6661	NC_003888.3	7397608	7399386	-	1779	223
SCO6662	NC_003888.3	7399383	7400528	-	1146	137
SCO6663	NC_003888.3	7400592	7402688	-	2097	50
SCO6664	NC_003888.3	7402846	7403751	+	906	73
SCO6665	NC_003888.3	7403831	7405231	-	1401	39
SCO6666	NC_003888.3	7405534	7407651	-	2118	45
SCO6667	NC_003888.3	7407798	7408466	-	669	109
SCO6668	NC_003888.3	7408463	7409680	-	1218	151
SCO6669	NC_003888.3	7409712	7410506	-	795	16
SCO6670	NC_003888.3	7410645	7411970	+	1326	784
SCO6671	NC_003888.3	7411963	7413129	-	1167	764
SCO6672	NC_003888.3	7413412	7414299	+	888	185
SCO6673	NC_003888.3	7414296	7414976	+	681	216
SCO6674	NC_003888.3	7414995	7415231	-	237	140
SCO6675	NC_003888.3	7415327	7415983	-	657	526
SCO6676	NC_003888.3	7416168	7416875	+	708	133
SCO6677	NC_003888.3	7416767	7417309	-	543	26
SCO6678	NC_003888.3	7417332	7418273	-	942	14
SCO6679	NC_003888.3	7418270	7418440	-	171	5
SCO6680	NC_003888.3	7418437	7419516	-	1080	24
SCO6681	NC_003888.3	7419664	7422456	+	2793	3184
SCO6682	NC_003888.3	7422494	7422622	+	129	1094
SCO6683	NC_003888.3	7422658	7424568	+	1911	1001
SCO6684	NC_003888.3	7424565	7426391	+	1827	304
SCO6685	NC_003888.3	7426396	7427004	-	609	50
SCO6686	NC_003888.3	7427533	7428411	+	879	120
SCO6687	NC_003888.3	7428452	7433488	+	5037	432
SCO6688	NC_003888.3	7433569	7437084	+	3516	84
SCO6689	NC_003888.3	7437081	7438847	+	1767	16
SCO6690	NC_003888.3	7438926	7440206	-	1281	36
SCO6691	NC_003888.3	7440399	7442462	+	2064	110
SCO6692	NC_003888.3	7442516	7443469	-	954	54
SCO6693	NC_003888.3	7443466	7444281	-	816	66
SCO6694	NC_003888.3	7444457	7445071	+	615	173
SCO6695	NC_003888.3	7445240	7446283	-	1044	330
SCO6696	NC_003888.3	7446559	7449240	+	2682	2633
SCO6697	NC_003888.3	7449267	7450394	-	1128	122
SCO6698	NC_003888.3	7450391	7451755	-	1365	76
SCO6699	NC_003888.3	7451752	7452357	-	606	11
SCO6700	NC_003888.3	7452364	7453137	-	774	9
SCO6701	NC_003888.3	7453156	7454358	-	1203	48
SCO6702	NC_003888.3	7454355	7455008	-	654	19
SCO6703	NC_003888.3	7455008	7455790	-	783	27
SCO6704	NC_003888.3	7456000	7456464	+	465	38
SCO6705	NC_003888.3	7456480	7457457	-	978	21
SCO6706	NC_003888.3	7457668	7458858	+	1191	21
SCO6707	NC_003888.3	7458874	7459941	-	1068	63
SCO6708	NC_003888.3	7460154	7460492	+	339	712
SCO6709	NC_003888.3	7460584	7461609	+	1026	845
SCO6710	NC_003888.3	7461626	7463815	-	2190	170
SCO6711	NC_003888.3	7463830	7466175	-	2346	182
SCO6712	NC_003888.3	7466508	7467539	+	1032	357
SCO6713	NC_003888.3	7467726	7468784	+	1059	532
SCO6714	NC_003888.3	7468890	7469681	-	792	102
SCO6715	NC_003888.3	7469875	7470120	+	246	100
SCO6716	NC_003888.3	7470453	7470647	+	195	272
SCO6717	NC_003888.3	7470692	7471678	-	987	2316
SCO6718	NC_003888.3	7471875	7472651	-	777	152
SCO6719	NC_003888.3	7472768	7475026	-	2259	27
SCO6720	NC_003888.3	7475037	7476671	-	1635	52
SCO6721	NC_003888.3	7476734	7477642	+	909	342
SCO6722	NC_003888.3	7477705	7478121	-	417	990
SCO6723	NC_003888.3	7478448	7479494	+	1047	392
SCO6724	NC_003888.3	7479567	7479896	+	330	250
SCO6725	NC_003888.3	7479906	7480202	-	297	295
SCO6726	NC_003888.3	7480244	7480945	+	702	305
SCO6727	NC_003888.3	7480933	7481103	-	171	13
SCO6728	NC_003888.3	7481296	7481442	+	147	89
SCO6729	NC_003888.3	7481508	7482698	-	1191	395
SCO6730	NC_003888.3	7482906	7484102	+	1197	93
SCO6731	NC_003888.3	7484114	7485328	+	1215	248
SCO6732	NC_003888.3	7485381	7487561	+	2181	475
SCO6733	NC_003888.3	7487571	7488326	-	756	100
SCO6734	NC_003888.3	7488549	7490018	+	1470	95
SCO6735	NC_003888.3	7490061	7490546	+	486	100
SCO6736	NC_003888.3	7490559	7492079	-	1521	311
SCO6737	NC_003888.3	7492215	7492493	+	279	14
SCO6738	NC_003888.3	7492490	7493788	+	1299	104
SCO6739	NC_003888.3	7493869	7495605	+	1737	335
SCO6740	NC_003888.3	7495638	7496600	-	963	151
SCO6741	NC_003888.3	7496667	7497704	+	1038	70
SCO6742	NC_003888.3	7497718	7499361	+	1644	823
SCO6743	NC_003888.3	7499508	7501850	-	2343	2213
SCO6744	NC_003888.3	7501897	7502100	+	204	42
SCO6745	NC_003888.3	7502204	7503082	-	879	112
SCO6746	NC_003888.3	7503189	7504166	+	978	95
SCO6747	NC_003888.3	7504216	7504851	+	636	97
SCO6748	NC_003888.3	7504838	7505611	-	774	241
SCO6749	NC_003888.3	7505756	7506241	+	486	1117
SCO6750	NC_003888.3	7506308	7506901	-	594	2043
SCO6751	NC_003888.3	7507178	7508116	-	939	246
SCO6752	NC_003888.3	7508594	7510411	+	1818	2323
SCO6753	NC_003888.3	7510408	7511160	+	753	2780
SCO6754	NC_003888.3	7511187	7512209	+	1023	2610
SCO6755	NC_003888.3	7512283	7512966	+	684	1422
SCO6756	NC_003888.3	7512975	7513847	+	873	1400
SCO6757	NC_003888.3	7513947	7514876	+	930	1791
SCO6758	NC_003888.3	7514896	7515657	+	762	1255
SCO6759	NC_003888.3	7516017	7516928	+	912	720
SCO6760	NC_003888.3	7516937	7517875	+	939	831
SCO6761	NC_003888.3	7517875	7518033	+	159	77
SCO6762	NC_003888.3	7518030	7519466	+	1437	3690
SCO6763	NC_003888.3	7519463	7520599	+	1137	814
SCO6764	NC_003888.3	7520716	7522758	+	2043	912
SCO6765	NC_003888.3	7522758	7523399	+	642	165
SCO6766	NC_003888.3	7523406	7524428	+	1023	493
SCO6767	NC_003888.3	7524433	7525587	+	1155	646
SCO6768	NC_003888.3	7525613	7527583	+	1971	663
SCO6769	NC_003888.3	7527584	7528969	+	1386	550
SCO6770	NC_003888.3	7529043	7529657	+	615	475
SCO6771	NC_003888.3	7529654	7529773	+	120	116
SCO6772	NC_003888.3	7529795	7530658	-	864	1170
SCO6773	NC_003888.3	7531179	7532117	+	939	314
SCO6774	NC_003888.3	7532361	7533146	+	786	991
SCO6775	NC_003888.3	7533249	7533869	-	621	392
SCO6776	NC_003888.3	7534102	7535214	+	1113	590
SCO6777	NC_003888.3	7535353	7536285	-	933	336
SCO6778	NC_003888.3	7536362	7537048	-	687	261
SCO6779	NC_003888.3	7537178	7537378	-	201	3
SCO6780	NC_003888.3	7537508	7538713	+	1206	46
SCO6781	NC_003888.3	7538739	7539953	-	1215	246
SCO6782	NC_003888.3	7540064	7541155	-	1092	95
SCO6783	NC_003888.3	7541152	7541619	-	468	58
SCO6784	NC_003888.3	7541642	7542313	-	672	91
SCO6785	NC_003888.3	7542559	7543722	+	1164	2
SCO6786	NC_003888.3	7543722	7544747	+	1026	6
SCO6787	NC_003888.3	7544744	7545892	+	1149	9
SCO6788	NC_003888.3	7545965	7547179	+	1215	15
SCO6789	NC_003888.3	7547223	7549424	+	2202	63
SCO6790	NC_003888.3	7549461	7551299	+	1839	109
SCO6791	NC_003888.3	7551380	7552519	-	1140	31
SCO6792	NC_003888.3	7552594	7553190	+	597	102
SCO6793	NC_003888.3	7553214	7554719	-	1506	29
SCO6794	NC_003888.3	7555369	7557321	+	1953	5888
SCO6795	NC_003888.3	7557438	7557872	+	435	974
SCO6796	NC_003888.3	7557869	7558249	+	381	1292
SCO6797	NC_003888.3	7558302	7558856	+	555	1590
SCO6798	NC_003888.3	7558853	7559428	+	576	1407
SCO6799	NC_003888.3	7559630	7560658	+	1029	151
SCO6800	NC_003888.3	7560698	7561891	+	1194	193
SCO6801	NC_003888.3	7561923	7562825	+	903	80
SCO6802	NC_003888.3	7562872	7563450	+	579	59
SCO6803	NC_003888.3	7563447	7563992	+	546	53
SCO6804	NC_003888.3	7563999	7564382	+	384	36
SCO6805	NC_003888.3	7564533	7565837	+	1305	788
SCOt63	NC_003888.3	7565958	7566031	+	74	19
SCO6806	NC_003888.3	7566130	7567347	-	1218	32
SCO6807	NC_003888.3	7568251	7570044	-	1794	77
SCO6808	NC_003888.3	7570606	7570968	-	363	357
SCO6809	NC_003888.3	7571107	7572336	-	1230	40
SCO6810	NC_003888.3	7572343	7572801	-	459	47
SCO6811	NC_003888.3	7572869	7574263	-	1395	109
SCO6812	NC_003888.3	7574420	7574779	+	360	58
SCO6813	NC_003888.3	7574897	7575238	+	342	42
SCO6814	NC_003888.3	7575359	7576030	-	672	33
SCO6815	NC_003888.3	7576036	7577847	-	1812	101
SCO6816	NC_003888.3	7577851	7578723	-	873	18
SCO6817	NC_003888.3	7579044	7579403	-	360	4
SCO6818	NC_003888.3	7579400	7580935	-	1536	42
SCO6819	NC_003888.3	7580932	7582254	-	1323	36
SCO6820	NC_003888.3	7582309	7584639	-	2331	40
SCO6821	NC_003888.3	7584942	7585664	-	723	43
SCO6822	NC_003888.3	7586410	7587975	+	1566	32
SCO6823	NC_003888.3	7587993	7588445	+	453	881
SCO6824	NC_003888.3	7588532	7589635	-	1104	46
SCO6825	NC_003888.3	7589632	7590327	-	696	24
SCO6826	NC_003888.3	7590412	7591452	-	1041	11
SCO6827	NC_003888.3	7591479	7598555	-	7077	38
SCO6828	NC_003888.3	7599249	7600730	+	1482	641
SCO6829	NC_003888.3	7600790	7601569	-	780	181
SCO6830	NC_003888.3	7601654	7602007	+	354	108
SCO6831	NC_003888.3	7602498	7602773	+	276	4
SCO6832	NC_003888.3	7602829	7604424	+	1596	31
SCO6833	NC_003888.3	7604468	7604947	+	480	26
SCO6834	NC_003888.3	7605261	7606241	-	981	63
SCO6835	NC_003888.3	7606238	7606651	-	414	62
SCO6836	NC_003888.3	7606744	7607052	+	309	33
SCO6837	NC_003888.3	7607049	7608155	+	1107	95
SCO6838	NC_003888.3	7608214	7609278	+	1065	41
SCO6839	NC_003888.3	7609452	7610765	-	1314	21
SCO6840	NC_003888.3	7610762	7612807	-	2046	26
SCO6841	NC_003888.3	7613335	7614387	+	1053	68
SCO6842	NC_003888.3	7614564	7615928	-	1365	8
SCO6843	NC_003888.3	7615994	7617112	-	1119	6
SCO6844	NC_003888.3	7617112	7618383	-	1272	3
SCO6845	NC_003888.3	7618380	7619000	-	621	0
SCO6846	NC_003888.3	7619557	7619880	-	324	8
SCO6847	NC_003888.3	7620290	7620910	-	621	0
SCO6848	NC_003888.3	7621003	7621461	-	459	0
SCO6849	NC_003888.3	7621458	7623185	-	1728	9
SCO6850	NC_003888.3	7623285	7624064	-	780	3
SCO6851	NC_003888.3	7624067	7624633	-	567	1
SCO6852	NC_003888.3	7624664	7625485	-	822	33
SCO6853	NC_003888.3	7625557	7625841	+	285	7
SCO6854	NC_003888.3	7625857	7626660	-	804	40
SCO6855	NC_003888.3	7626657	7627040	-	384	3
SCO6856	NC_003888.3	7627477	7628124	-	648	4
SCO6857	NC_003888.3	7628121	7628879	-	759	7
SCO6858	NC_003888.3	7628905	7629609	-	705	5
SCO6859	NC_003888.3	7629623	7630453	-	831	7
SCO6860	NC_003888.3	7630450	7630887	-	438	3
SCO6861	NC_003888.3	7631006	7632703	-	1698	162
SCO6862	NC_003888.3	7632712	7633056	-	345	148
SCO6863	NC_003888.3	7633190	7633819	-	630	3
SCO6864	NC_003888.3	7633888	7635678	-	1791	58
SCO6865	NC_003888.3	7635675	7636883	-	1209	4
SCO6866	NC_003888.3	7637267	7638457	-	1191	0
SCO6867	NC_003888.3	7638454	7638912	-	459	5
SCO6868	NC_003888.3	7638950	7640056	-	1107	6
SCO6869	NC_003888.3	7640049	7640792	-	744	1
SCO6870	NC_003888.3	7640844	7641461	-	618	2
SCO6871	NC_003888.3	7641501	7642568	-	1068	2
SCO6872	NC_003888.3	7642591	7643502	-	912	2
SCO6873	NC_003888.3	7643492	7643734	-	243	0
SCO6874	NC_003888.3	7643807	7644442	-	636	0
SCO6875	NC_003888.3	7644396	7644821	-	426	0
SCO6876	NC_003888.3	7644900	7645406	-	507	11
SCO6877	NC_003888.3	7645403	7646185	-	783	5
SCO6878	NC_003888.3	7646264	7647787	-	1524	15
SCO6879	NC_003888.3	7647816	7648277	-	462	0
SCO6880	NC_003888.3	7648378	7649820	-	1443	7
SCO6881	NC_003888.3	7649943	7651331	-	1389	60
SCO6882	NC_003888.3	7651368	7652060	-	693	0
SCO6883	NC_003888.3	7652060	7652374	-	315	4
SCO6884	NC_003888.3	7652497	7653630	-	1134	5
SCO6885	NC_003888.3	7654146	7654901	+	756	4
SCO6886	NC_003888.3	7655068	7655703	+	636	0
SCO6887	NC_003888.3	7655700	7656185	+	486	1
SCO6888	NC_003888.3	7656204	7656902	+	699	7
SCO6889	NC_003888.3	7656920	7657660	+	741	9
SCO6890	NC_003888.3	7657809	7658258	+	450	2
SCO6891	NC_003888.3	7658251	7658733	+	483	11
SCO6892	NC_003888.3	7658730	7659212	+	483	18
SCO6893	NC_003888.3	7659287	7659598	+	312	12
SCO6894	NC_003888.3	7659639	7660481	+	843	6
SCO6895	NC_003888.3	7660478	7660993	+	516	0
SCO6896	NC_003888.3	7660990	7662225	+	1236	4
SCO6897	NC_003888.3	7662258	7662569	+	312	1
SCO6898	NC_003888.3	7662638	7663855	+	1218	0
SCO6899	NC_003888.3	7663852	7665003	+	1152	39
SCO6900	NC_003888.3	7665000	7665629	+	630	0
SCO6901	NC_003888.3	7665653	7666519	+	867	3
SCO6902	NC_003888.3	7666548	7667036	+	489	3
SCO6903	NC_003888.3	7667084	7667884	+	801	3
SCO6904	NC_003888.3	7667918	7668928	+	1011	18
SCO6905	NC_003888.3	7669027	7669404	+	378	100
SCO6906	NC_003888.3	7669618	7671207	-	1590	1414
SCO6907	NC_003888.3	7671335	7672108	+	774	17
SCO6908	NC_003888.3	7672687	7673991	-	1305	343
SCO6909	NC_003888.3	7674795	7675178	+	384	33
SCO6910	NC_003888.3	7675634	7676473	-	840	89
SCO6913	NC_003888.3	7677996	7678349	+	354	36
SCO6914	NC_003888.3	7678455	7678745	+	291	16
SCO6915	NC_003888.3	7678761	7679582	+	822	39
SCO6916	NC_003888.3	7679755	7680447	-	693	26
SCO6917	NC_003888.3	7680528	7681016	-	489	154
SCO6918	NC_003888.3	7681180	7682922	-	1743	32
SCO6919	NC_003888.3	7682938	7683453	-	516	13
SCO6920	NC_003888.3	7683546	7683878	-	333	8
SCO6921	NC_003888.3	7684057	7685787	-	1731	9
SCO6922	NC_003888.3	7685784	7686425	-	642	4
SCO6923	NC_003888.3	7686586	7687302	-	717	9
SCO6924	NC_003888.3	7687305	7688201	-	897	12
SCO6925	NC_003888.3	7688836	7689048	-	213	0
SCO6926	NC_003888.3	7689630	7690454	+	825	5
SCO6927	NC_003888.3	7691781	7692905	-	1125	175
SCO6928	NC_003888.3	7692907	7694997	-	2091	348
SCO6929	NC_003888.3	7695016	7696275	-	1260	27
SCO6930	NC_003888.3	7696262	7699360	-	3099	68
SCO6931	NC_003888.3	7699447	7699626	-	180	18
SCO6932	NC_003888.3	7699664	7699795	-	132	25
SCO6933	NC_003888.3	7699873	7700322	+	450	6
SCO6934	NC_003888.3	7700261	7700728	-	468	16
SCO6935	NC_003888.3	7700803	7701378	-	576	9
SCO6936	NC_003888.3	7701375	7702028	-	654	22
SCO6937	NC_003888.3	7702025	7702585	-	561	5
SCO6938	NC_003888.3	7702634	7703887	-	1254	19
SCO6939	NC_003888.3	7703970	7704611	-	642	13
SCO6940	NC_003888.3	7704611	7705189	-	579	8
SCO6941	NC_003888.3	7705245	7705652	-	408	19
SCO6942	NC_003888.3	7705649	7706164	-	516	18
SCO6943	NC_003888.3	7706226	7707743	-	1518	21
SCO6944	NC_003888.3	7707771	7709672	-	1902	33
SCO6945	NC_003888.3	7709876	7710085	-	210	9
SCO6946	NC_003888.3	7710167	7710406	+	240	11
SCO6947	NC_003888.3	7710446	7711951	+	1506	481
SCO6948	NC_003888.3	7711970	7712521	+	552	286
SCO6949	NC_003888.3	7712805	7713266	-	462	69
SCO6950	NC_003888.3	7713425	7714828	+	1404	626
SCO6951	NC_003888.3	7714825	7715706	+	882	481
SCO6952	NC_003888.3	7715801	7716844	-	1044	832
SCO6953	NC_003888.3	7717864	7719441	-	1578	207
SCO6954	NC_003888.3	7719817	7722720	+	2904	56
SCO6955	NC_003888.3	7722717	7723481	+	765	12
SCO6956	NC_003888.3	7723478	7725217	+	1740	32
SCO6957	NC_003888.3	7725214	7725813	+	600	42
SCO6958	NC_003888.3	7725810	7726127	+	318	77
SCO6959	NC_003888.3	7726124	7726489	+	366	338
SCO6960	NC_003888.3	7726503	7727039	-	537	766
SCO6961	NC_003888.3	7727111	7728259	-	1149	982
SCO6962	NC_003888.3	7728261	7729661	-	1401	2328
SCO6963	NC_003888.3	7729774	7730619	-	846	8
SCO6964	NC_003888.3	7730937	7731587	-	651	22
SCO6965	NC_003888.3	7731590	7731922	-	333	19
SCO6966	NC_003888.3	7732266	7733075	-	810	115
